nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau
2.0000e+03,2.2000e+01,1.0000e+00,4.2146e+00,-6.8176e+05,-6.8177e+05,-4.3956e-02,-6.8177e+05,1.1785e-01,6.9517e+00,5.0598e+05,2.7713e+03,-1.4922e+00,-1.8157e+00,6.6398e+00,1.3761e+01
2.0000e+03,2.3000e+01,1.0000e+00,4.3977e+00,-6.8086e+05,-6.8086e+05,-4.5954e-02,-6.8086e+05,1.1787e-01,6.9537e+00,5.0485e+05,2.7759e+03,-1.0993e+00,-1.3429e+00,6.7160e+00,7.1997e+00
2.0000e+03,2.4000e+01,1.0000e+00,4.5802e+00,-6.8001e+05,-6.8001e+05,-4.7952e-02,-6.8001e+05,1.1789e-01,6.9557e+00,5.0395e+05,2.7815e+03,-7.5315e-01,-1.9876e+00,6.6095e+00,1.7478e+01
2.0000e+03,2.5000e+01,1.0000e+00,4.7619e+00,-6.7987e+05,-6.7987e+05,-4.9950e-02,-6.7987e+05,1.1790e-01,6.9577e+00,5.0310e+05,2.7869e+03,2.6808e-01,-1.4329e+00,6.9724e+00,3.6569e+00
2.0000e+03,2.6000e+01,1.0000e+00,4.9430e+00,-6.7527e+05,-6.7527e+05,-5.1948e-02,-6.7527e+05,1.1792e-01,6.9597e+00,5.0296e+05,2.7923e+03,-5.6398e-01,-1.2098e+00,6.6147e+00,1.4433e+01
2.0000e+03,2.7000e+01,1.0000e+00,5.1233e+00,-6.7457e+05,-6.7458e+05,-5.3946e-02,-6.7458e+05,1.1794e-01,6.9617e+00,4.9836e+05,2.7975e+03,-1.1622e+00,-1.6694e+00,6.7736e+00,2.1636e+00
2.0000e+03,2.8000e+01,1.0000e+00,5.3030e+00,-6.7270e+05,-6.7271e+05,-5.5944e-02,-6.7271e+05,1.1796e-01,6.9637e+00,4.9766e+05,2.8027e+03,-6.2621e-01,-1.3879e+00,6.5910e+00,1.2552e+01
2.0000e+03,2.9000e+01,1.0000e+00,5.4820e+00,-6.7258e+05,-6.7259e+05,-5.7942e-02,-6.7259e+05,1.1797e-01,6.9657e+00,4.9579e+05,2.8073e+03,8.2152e-02,-1.2127e+00,6.7389e+00,8.0641e+00
2.0000e+03,3.0000e+01,1.0000e+00,5.6604e+00,-6.6868e+05,-6.6868e+05,-5.9940e-02,-6.6868e+05,1.1799e-01,6.9677e+00,4.9567e+05,2.8119e+03,-1.1232e+00,-1.9924e+00,6.4817e+00,1.9951e+01
2.0000e+03,3.1000e+01,1.0000e+00,5.8380e+00,-6.6805e+05,-6.6806e+05,-6.1938e-02,-6.6806e+05,1.1801e-01,6.9697e+00,4.9177e+05,2.8172e+03,-8.0398e-01,-1.8174e+00,6.5090e+00,1.4160e+01
2.0000e+03,3.2000e+01,1.0000e+00,6.0150e+00,-6.6742e+05,-6.6743e+05,-6.3936e-02,-6.6743e+05,1.1802e-01,6.9717e+00,4.9114e+05,2.8222e+03,-2.6199e-01,-1.2205e+00,6.6567e+00,6.8982e+00
2.0000e+03,3.3000e+01,1.0000e+00,6.1914e+00,-6.6635e+05,-6.6636e+05,-6.5934e-02,-6.6636e+05,1.1804e-01,6.9737e+00,4.9051e+05,2.8275e+03,-1.3182e+00,-1.4764e+00,6.4730e+00,1.9278e+01
2.0000e+03,3.4000e+01,1.0000e+00,6.3670e+00,-6.6271e+05,-6.6272e+05,-6.7932e-02,-6.6272e+05,1.1806e-01,6.9757e+00,4.8945e+05,2.8331e+03,-1.2782e+00,-1.1046e+00,6.4605e+00,1.8312e+01
2.0000e+03,3.5000e+01,1.0000e+00,6.5421e+00,-6.6183e+05,-6.6184e+05,-6.9930e-02,-6.6184e+05,1.1807e-01,6.9777e+00,4.8581e+05,2.8384e+03,1.6869e-01,-1.2686e+00,6.8072e+00,2.3819e+00
2.0000e+03,3.6000e+01,1.0000e+00,6.7164e+00,-6.6049e+05,-6.6050e+05,-7.1928e-02,-6.6050e+05,1.1809e-01,6.9797e+00,4.8492e+05,2.8437e+03,-9.4809e-01,-1.4169e+00,6.6498e+00,1.2402e+00
2.0000e+03,3.7000e+01,1.0000e+00,6.8901e+00,-6.5972e+05,-6.5973e+05,-7.3926e-02,-6.5973e+05,1.1811e-01,6.9817e+00,4.8358e+05,2.8486e+03,-1.1887e+00,-1.0040e+00,6.4485e+00,1.6095e+01
2.0000e+03,3.8000e+01,2.0000e+00,7.0501e+00,-6.5969e+05,-6.5970e+05,-7.5924e-02,-6.5970e+05,1.1812e-01,6.9837e+00,4.8282e+05,2.8595e+03,-7.5611e-01,-1.1723e+00,6.5057e+00,8.6033e+00
2.0000e+03,3.9000e+01,1.0000e+00,7.2222e+00,-6.5556e+05,-6.5556e+05,-7.7922e-02,-6.5556e+05,1.1814e-01,6.9857e+00,4.8278e+05,2.8640e+03,-9.4596e-01,-1.9895e+00,6.4389e+00,7.5406e+00
2.0000e+03,4.0000e+01,1.0000e+00,7.3937e+00,-6.5515e+05,-6.5515e+05,-7.9920e-02,-6.5515e+05,1.1816e-01,6.9877e+00,4.7865e+05,2.8695e+03,-1.3457e+00,-1.0280e+00,6.4142e+00,1.2646e+01
2.0000e+03,4.1000e+01,1.0000e+00,7.5646e+00,-6.5445e+05,-6.5445e+05,-8.1918e-02,-6.5445e+05,1.1818e-01,6.9896e+00,4.7824e+05,2.8752e+03,-4.7514e-01,-1.8552e+00,6.3840e+00,1.4791e+01
2.0000e+03,4.2000e+01,1.0000e+00,7.7348e+00,-6.5430e+05,-6.5431e+05,-8.3916e-02,-6.5431e+05,1.1819e-01,6.9917e+00,4.7754e+05,2.8799e+03,-7.3402e-01,-1.3419e+00,6.4061e+00,1.1496e+01
2.0000e+03,4.3000e+01,1.0000e+00,7.9044e+00,-6.5407e+05,-6.5407e+05,-8.5914e-02,-6.5407e+05,1.1821e-01,6.9937e+00,4.7739e+05,2.8859e+03,1.9797e-01,-1.0887e+00,6.4995e+00,1.7358e+01
2.0000e+03,4.4000e+01,1.0000e+00,8.0734e+00,-6.5313e+05,-6.5314e+05,-8.7912e-02,-6.5314e+05,1.1823e-01,6.9957e+00,4.7716e+05,2.8912e+03,2.5905e-01,-1.5001e+00,6.5713e+00,8.3070e+00
2.0000e+03,4.5000e+01,1.0000e+00,8.2418e+00,-6.5276e+05,-6.5277e+05,-8.9910e-02,-6.5277e+05,1.1824e-01,6.9977e+00,4.7622e+05,2.8967e+03,3.6035e-02,-1.1827e+00,6.6337e+00,4.2200e+00
2.0000e+03,4.6000e+01,1.0000e+00,8.4095e+00,-6.5247e+05,-6.5248e+05,-9.1908e-02,-6.5248e+05,1.1826e-01,6.9996e+00,4.7585e+05,2.9016e+03,-4.2659e-01,-1.2268e+00,6.4017e+00,1.2784e+01
2.0000e+03,4.7000e+01,1.0000e+00,8.5766e+00,-6.5210e+05,-6.5211e+05,-9.3906e-02,-6.5211e+05,1.1828e-01,7.0016e+00,4.7556e+05,2.9074e+03,-1.2283e+00,-1.0873e+00,6.3596e+00,1.5695e+01
2.0000e+03,4.8000e+01,1.0000e+00,8.7432e+00,-6.5201e+05,-6.5202e+05,-9.5904e-02,-6.5202e+05,1.1829e-01,7.0037e+00,4.7519e+05,2.9132e+03,-9.1350e-01,-1.4699e+00,6.3316e+00,1.7389e+01
2.0000e+03,4.9000e+01,1.0000e+00,8.9091e+00,-6.5173e+05,-6.5174e+05,-9.7902e-02,-6.5174e+05,1.1831e-01,7.0057e+00,4.7510e+05,2.9189e+03,-3.1767e-01,-1.6885e+00,6.5921e+00,1.1079e+00
2.0000e+03,5.0000e+01,1.0000e+00,9.0744e+00,-6.5136e+05,-6.5136e+05,-9.9900e-02,-6.5136e+05,1.1833e-01,7.0077e+00,4.7482e+05,2.9242e+03,-1.7231e-01,-1.9540e+00,6.3778e+00,1.8865e+01
2.0000e+03,5.1000e+01,1.0000e+00,9.2391e+00,-6.4878e+05,-6.4879e+05,-1.0190e-01,-6.4879e+05,1.1834e-01,7.0096e+00,4.7445e+05,2.9300e+03,-3.6678e-01,-1.4860e+00,6.3444e+00,1.4435e+01
2.0000e+03,5.2000e+01,1.0000e+00,9.4033e+00,-6.4858e+05,-6.4859e+05,-1.0390e-01,-6.4859e+05,1.1836e-01,7.0116e+00,4.7187e+05,2.9352e+03,-2.6772e-01,-1.7807e+00,6.3626e+00,1.2993e+01
2.0000e+03,5.3000e+01,1.0000e+00,9.5668e+00,-6.4770e+05,-6.4770e+05,-1.0589e-01,-6.4770e+05,1.1838e-01,7.0136e+00,4.7168e+05,2.9406e+03,-9.3438e-01,-1.7582e+00,6.3568e+00,7.4052e+00
2.0000e+03,5.4000e+01,1.0000e+00,9.7297e+00,-6.4728e+05,-6.4729e+05,-1.0789e-01,-6.4729e+05,1.1839e-01,7.0157e+00,4.7079e+05,2.9460e+03,-8.6633e-01,-1.4319e+00,6.3456e+00,8.7799e+00
2.0000e+03,5.5000e+01,1.0000e+00,9.8921e+00,-6.4719e+05,-6.4720e+05,-1.0989e-01,-6.4720e+05,1.1841e-01,7.0177e+00,4.7038e+05,2.9512e+03,-1.3957e+00,-1.9073e+00,6.4349e+00,3.4462e+00
2.0000e+03,5.6000e+01,1.0000e+00,1.0054e+01,-6.4689e+05,-6.4690e+05,-1.1189e-01,-6.4690e+05,1.1843e-01,7.0197e+00,4.7028e+05,2.9565e+03,-1.4832e+00,-1.5285e+00,6.2621e+00,1.8471e+01
2.0000e+03,5.7000e+01,1.0000e+00,1.0215e+01,-6.4683e+05,-6.4684e+05,-1.1389e-01,-6.4684e+05,1.1844e-01,7.0216e+00,4.6998e+05,2.9618e+03,-9.6576e-01,-1.1978e+00,6.4982e+00,2.1216e+00
2.0000e+03,5.8000e+01,1.0000e+00,1.0376e+01,-6.4503e+05,-6.4504e+05,-1.1588e-01,-6.4504e+05,1.1846e-01,7.0236e+00,4.6992e+05,2.9670e+03,2.7979e-01,-1.8315e+00,6.4178e+00,1.4085e+01
2.0000e+03,5.9000e+01,1.0000e+00,1.0536e+01,-6.4423e+05,-6.4424e+05,-1.1788e-01,-6.4424e+05,1.1848e-01,7.0256e+00,4.6812e+05,2.9716e+03,-1.0504e+00,-1.7102e+00,6.2449e+00,1.4909e+01
2.0000e+03,6.0000e+01,1.0000e+00,1.0695e+01,-6.4349e+05,-6.4350e+05,-1.1988e-01,-6.4350e+05,1.1850e-01,7.0277e+00,4.6732e+05,2.9769e+03,2.1060e-01,-1.0888e+00,6.3828e+00,1.9312e+01
2.0000e+03,6.1000e+01,1.0000e+00,1.0854e+01,-6.4311e+05,-6.4312e+05,-1.2188e-01,-6.4312e+05,1.1851e-01,7.0297e+00,4.6659e+05,2.9822e+03,-1.3080e+00,-1.4883e+00,6.2181e+00,1.9872e+01
2.0000e+03,6.2000e+01,1.0000e+00,1.1012e+01,-6.4281e+05,-6.4281e+05,-1.2388e-01,-6.4281e+05,1.1853e-01,7.0316e+00,4.6621e+05,2.9876e+03,4.2959e-01,-1.0324e+00,6.6501e+00,3.7751e+00
2.0000e+03,6.3000e+01,1.0000e+00,1.1170e+01,-6.4138e+05,-6.4139e+05,-1.2587e-01,-6.4139e+05,1.1855e-01,7.0336e+00,4.6590e+05,2.9929e+03,-5.8438e-01,-1.0796e+00,6.3953e+00,5.1271e+00
2.0000e+03,6.4000e+01,2.0000e+00,1.1307e+01,-6.4131e+05,-6.4132e+05,-1.2787e-01,-6.4132e+05,1.1856e-01,7.0356e+00,4.6447e+05,3.0027e+03,4.3821e-01,-1.2507e+00,6.6637e+00,1.8594e+00
2.0000e+03,6.5000e+01,1.0000e+00,1.1464e+01,-6.4023e+05,-6.4024e+05,-1.2987e-01,-6.4024e+05,1.1858e-01,7.0376e+00,4.6441e+05,3.0074e+03,2.7712e-01,-1.4707e+00,6.4250e+00,9.1083e+00
2.0000e+03,6.6000e+01,1.0000e+00,1.1620e+01,-6.3990e+05,-6.3991e+05,-1.3187e-01,-6.3991e+05,1.1860e-01,7.0396e+00,4.6332e+05,3.0128e+03,3.7728e-01,-1.2550e+00,6.5537e+00,4.8208e+00
2.0000e+03,6.7000e+01,3.0000e+00,1.1734e+01,-6.3924e+05,-6.3924e+05,-1.3387e-01,-6.3924e+05,1.1861e-01,7.0416e+00,4.6300e+05,3.0287e+03,4.9566e-01,-1.5989e+00,6.4167e+00,1.1426e+01
2.0000e+03,6.8000e+01,1.0000e+00,1.1888e+01,-6.3797e+05,-6.3798e+05,-1.3586e-01,-6.3798e+05,1.1863e-01,7.0436e+00,4.6233e+05,3.0345e+03,-1.1297e-01,-1.5788e+00,6.2917e+00,1.1544e+01
2.0000e+03,6.9000e+01,1.0000e+00,1.2042e+01,-6.3600e+05,-6.3600e+05,-1.3786e-01,-6.3600e+05,1.1865e-01,7.0456e+00,4.6106e+05,3.0398e+03,-1.1598e+00,-1.2816e+00,6.3490e+00,2.6733e+00
2.0000e+03,7.0000e+01,2.0000e+00,1.2174e+01,-6.3587e+05,-6.3588e+05,-1.3986e-01,-6.3588e+05,1.1866e-01,7.0476e+00,4.5909e+05,3.0512e+03,2.9160e-01,-1.5477e+00,6.5246e+00,3.1485e+00
2.0000e+03,7.1000e+01,1.0000e+00,1.2326e+01,-6.3502e+05,-6.3502e+05,-1.4186e-01,-6.3502e+05,1.1868e-01,7.0496e+00,4.5896e+05,3.0566e+03,-1.1075e+00,-1.7618e+00,6.1226e+00,1.7940e+01
2.0000e+03,7.2000e+01,3.0000e+00,1.2435e+01,-6.3497e+05,-6.3498e+05,-1.4386e-01,-6.3498e+05,1.1870e-01,7.0516e+00,4.5811e+05,3.0732e+03,-6.4392e-01,-1.7416e+00,6.3263e+00,3.5482e+00
2.0000e+03,7.3000e+01,2.0000e+00,1.2565e+01,-6.3462e+05,-6.3463e+05,-1.4585e-01,-6.3463e+05,1.1871e-01,7.0536e+00,4.5806e+05,3.0843e+03,4.4811e-01,-1.2458e+00,6.5834e+00,8.5029e-01
2.0000e+03,7.4000e+01,1.0000e+00,1.2715e+01,-6.3434e+05,-6.3435e+05,-1.4785e-01,-6.3435e+05,1.1873e-01,7.0556e+00,4.5772e+05,3.0896e+03,-2.5445e-01,-1.5063e+00,6.2027e+00,1.4271e+01
2.0000e+03,7.5000e+01,1.0000e+00,1.2864e+01,-6.3403e+05,-6.3404e+05,-1.4985e-01,-6.3404e+05,1.1875e-01,7.0576e+00,4.5743e+05,3.0951e+03,3.1986e-01,-1.8767e+00,6.4739e+00,4.1807e+00
2.0000e+03,7.6000e+01,1.0000e+00,1.3014e+01,-6.3344e+05,-6.3345e+05,-1.5185e-01,-6.3345e+05,1.1877e-01,7.0596e+00,4.5712e+05,3.1007e+03,-1.4791e+00,-1.8265e+00,6.1957e+00,6.2741e+00
2.0000e+03,7.7000e+01,2.0000e+00,1.3140e+01,-6.3234e+05,-6.3235e+05,-1.5385e-01,-6.3235e+05,1.1878e-01,7.0616e+00,4.5653e+05,3.1113e+03,1.3139e-01,-1.9080e+00,6.4389e+00,4.2714e-01
2.0000e+03,7.8000e+01,1.0000e+00,1.3288e+01,-6.3195e+05,-6.3196e+05,-1.5584e-01,-6.3196e+05,1.1880e-01,7.0636e+00,4.5543e+05,3.1166e+03,-2.2559e-01,-1.8340e+00,6.3706e+00,2.0018e+00
2.0000e+03,7.9000e+01,1.0000e+00,1.3435e+01,-6.3194e+05,-6.3195e+05,-1.5784e-01,-6.3195e+05,1.1881e-01,7.0651e+00,4.5504e+05,3.1222e+03,1.9422e-02,-1.7943e+00,6.2030e+00,1.5520e+01
2.0000e+03,8.0000e+01,2.0000e+00,1.3559e+01,-6.3140e+05,-6.3140e+05,-1.5984e-01,-6.3140e+05,1.1883e-01,7.0676e+00,4.5503e+05,3.1331e+03,2.5185e-01,-1.2357e+00,6.2586e+00,1.6815e+01
2.0000e+03,8.1000e+01,3.0000e+00,1.3659e+01,-6.3054e+05,-6.3055e+05,-1.6184e-01,-6.3055e+05,1.1885e-01,7.0696e+00,4.5449e+05,3.1497e+03,2.7607e-01,-1.0501e+00,6.3638e+00,7.5037e+00
2.0000e+03,8.2000e+01,1.0000e+00,1.3805e+01,-6.2985e+05,-6.2986e+05,-1.6384e-01,-6.2986e+05,1.1887e-01,7.0716e+00,4.5363e+05,3.1549e+03,-1.3329e+00,-1.4014e+00,6.2303e+00,3.7468e+00
2.0000e+03,8.3000e+01,1.0000e+00,1.3950e+01,-6.2963e+05,-6.2964e+05,-1.6583e-01,-6.2964e+05,1.1888e-01,7.0736e+00,4.5294e+05,3.1603e+03,-9.7047e-01,-1.8050e+00,6.1026e+00,1.0454e+01
2.0000e+03,8.4000e+01,1.0000e+00,1.4094e+01,-6.2944e+05,-6.2945e+05,-1.6783e-01,-6.2945e+05,1.1890e-01,7.0756e+00,4.5273e+05,3.1653e+03,-4.1659e-01,-1.2194e+00,6.1075e+00,1.9073e+01
2.0000e+03,8.5000e+01,1.0000e+00,1.4238e+01,-6.2897e+05,-6.2898e+05,-1.6983e-01,-6.2898e+05,1.1892e-01,7.0776e+00,4.5253e+05,3.1707e+03,1.1143e-01,-1.5157e+00,6.3834e+00,3.1292e+00
2.0000e+03,8.6000e+01,1.0000e+00,1.4381e+01,-6.2886e+05,-6.2887e+05,-1.7183e-01,-6.2887e+05,1.1893e-01,7.0796e+00,4.5206e+05,3.1762e+03,1.7552e-01,-1.7464e+00,6.2150e+00,1.2391e+01
2.0000e+03,8.7000e+01,1.0000e+00,1.4524e+01,-6.2871e+05,-6.2872e+05,-1.7383e-01,-6.2872e+05,1.1895e-01,7.0816e+00,4.5195e+05,3.1816e+03,2.2786e-01,-1.1012e+00,6.2518e+00,1.3092e+01
2.0000e+03,8.8000e+01,1.0000e+00,1.4667e+01,-6.2730e+05,-6.2731e+05,-1.7582e-01,-6.2731e+05,1.1897e-01,7.0836e+00,4.5180e+05,3.1871e+03,3.0314e-01,-1.6715e+00,6.3702e+00,4.8069e+00
2.0000e+03,8.9000e+01,2.0000e+00,1.4784e+01,-6.2653e+05,-6.2654e+05,-1.7782e-01,-6.2654e+05,1.1898e-01,7.0856e+00,4.5039e+05,3.1984e+03,8.3529e-02,-1.4335e+00,6.1371e+00,1.9501e+01
2.0000e+03,9.0000e+01,1.0000e+00,1.4925e+01,-6.2639e+05,-6.2639e+05,-1.7982e-01,-6.2639e+05,1.1900e-01,7.0876e+00,4.4962e+05,3.2040e+03,6.7444e-02,-1.3940e+00,6.3587e+00,1.8102e+00
2.0000e+03,9.1000e+01,1.0000e+00,1.5066e+01,-6.2618e+05,-6.2619e+05,-1.8182e-01,-6.2619e+05,1.1902e-01,7.0896e+00,4.4948e+05,3.2087e+03,4.9726e-01,-1.6747e+00,6.2513e+00,1.2269e+01
2.0000e+03,9.2000e+01,1.0000e+00,1.5207e+01,-6.2450e+05,-6.2451e+05,-1.8382e-01,-6.2451e+05,1.1903e-01,7.0916e+00,4.4927e+05,3.2140e+03,3.6062e-02,-1.8056e+00,6.3144e+00,6.7157e-01
2.0000e+03,9.3000e+01,1.0000e+00,1.5347e+01,-6.2372e+05,-6.2373e+05,-1.8581e-01,-6.2373e+05,1.1905e-01,7.0936e+00,4.4759e+05,3.2186e+03,-2.8009e-01,-1.7099e+00,6.1340e+00,7.5827e+00
2.0000e+03,9.4000e+01,1.0000e+00,1.5486e+01,-6.2263e+05,-6.2264e+05,-1.8781e-01,-6.2264e+05,1.1907e-01,7.0955e+00,4.4682e+05,3.2239e+03,-9.9586e-01,-1.0075e+00,6.1394e+00,4.9766e+00
2.0000e+03,9.5000e+01,1.0000e+00,1.5625e+01,-6.2251e+05,-6.2251e+05,-1.8981e-01,-6.2251e+05,1.1908e-01,7.0975e+00,4.4572e+05,3.2292e+03,-1.4442e+00,-1.4267e+00,6.0282e+00,8.4682e+00
2.0000e+03,9.6000e+01,1.0000e+00,1.5764e+01,-6.2217e+05,-6.2217e+05,-1.9181e-01,-6.2217e+05,1.1910e-01,7.0996e+00,4.4560e+05,3.2344e+03,-1.3852e+00,-1.0853e+00,6.1534e+00,3.2642e+00
2.0000e+03,9.7000e+01,1.0000e+00,1.5902e+01,-6.2173e+05,-6.2174e+05,-1.9381e-01,-6.2174e+05,1.1912e-01,7.1016e+00,4.4526e+05,3.2397e+03,-2.9133e-01,-1.8969e+00,6.0119e+00,1.8917e+01
2.0000e+03,9.8000e+01,2.0000e+00,1.6013e+01,-6.2131e+05,-6.2131e+05,-1.9580e-01,-6.2131e+05,1.1913e-01,7.1036e+00,4.4482e+05,3.2513e+03,-5.5399e-01,-1.7658e+00,6.1691e+00,2.0605e+00
2.0000e+03,9.9000e+01,1.0000e+00,1.6150e+01,-6.2070e+05,-6.2071e+05,-1.9780e-01,-6.2071e+05,1.1915e-01,7.1055e+00,4.4440e+05,3.2566e+03,-1.4792e+00,-1.3268e+00,5.9496e+00,1.6632e+01
2.0000e+03,1.0000e+02,1.0000e+00,1.6287e+01,-6.1968e+05,-6.1969e+05,-1.9980e-01,-6.1969e+05,1.1917e-01,7.1075e+00,4.4379e+05,3.2620e+03,-9.6441e-01,-1.9633e+00,6.0202e+00,6.7426e+00
2.0000e+03,1.0100e+02,1.0000e+00,1.6423e+01,-6.1870e+05,-6.1871e+05,-2.0180e-01,-6.1871e+05,1.1918e-01,7.1095e+00,4.4277e+05,3.2674e+03,6.4929e-02,-1.6827e+00,6.0916e+00,1.0200e+01
2.0000e+03,1.0200e+02,1.0000e+00,1.6558e+01,-6.1858e+05,-6.1858e+05,-2.0380e-01,-6.1858e+05,1.1920e-01,7.1116e+00,4.4179e+05,3.2720e+03,-1.4168e+00,-1.6892e+00,5.9114e+00,1.5931e+01
2.0000e+03,1.0300e+02,1.0000e+00,1.6694e+01,-6.1843e+05,-6.1844e+05,-2.0579e-01,-6.1844e+05,1.1922e-01,7.1136e+00,4.4167e+05,3.2773e+03,1.5682e-01,-1.1086e+00,6.0715e+00,1.9230e+01
