niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau,dmod
2.2000e+01,1.0000e+00,2.1505e+00,-2.0797e+05,-2.0798e+05,-2.1989e-02,-2.0798e+05,8.7287e-02,7.6229e+00,1.8886e+05,5.2001e+01,-3.6190e-02,-7.2310e-01,3.8229e+00,7.2998e-01,2.2623e+01
2.3000e+01,1.0000e+00,2.2461e+00,-2.0788e+05,-2.0789e+05,-2.2989e-02,-2.0789e+05,8.7293e-02,7.6239e+00,1.8876e+05,5.4187e+01,2.6727e-02,-1.0554e+00,3.7038e+00,3.2416e+00,2.2136e+01
2.4000e+01,1.0000e+00,2.3415e+00,-2.0776e+05,-2.0776e+05,-2.3988e-02,-2.0776e+05,8.7299e-02,7.6249e+00,1.8867e+05,5.6164e+01,-1.0829e-01,-7.6618e-01,3.9075e+00,9.9348e-01,2.3052e+01
2.5000e+01,1.0000e+00,2.4366e+00,-2.0770e+05,-2.0770e+05,-2.4988e-02,-2.0770e+05,8.7305e-02,7.6259e+00,1.8854e+05,5.8338e+01,-4.6069e-01,-1.3523e+00,3.6357e+00,2.1694e+00,2.2531e+01
2.6000e+01,1.0000e+00,2.5316e+00,-2.0768e+05,-2.0768e+05,-2.5987e-02,-2.0768e+05,8.7310e-02,7.6269e+00,1.8848e+05,6.0481e+01,4.1558e-01,-1.7334e+00,3.9553e+00,3.3065e+00,2.2852e+01
2.7000e+01,1.0000e+00,2.6265e+00,-2.0761e+05,-2.0761e+05,-2.6987e-02,-2.0761e+05,8.7316e-02,7.6279e+00,1.8846e+05,6.2826e+01,-7.8392e-02,-6.0175e-01,3.6691e+00,2.2814e+00,2.2175e+01
2.8000e+01,1.0000e+00,2.7211e+00,-2.0759e+05,-2.0760e+05,-2.7986e-02,-2.0760e+05,8.7322e-02,7.6289e+00,1.8839e+05,6.4966e+01,3.4606e-01,-1.7251e+00,3.7824e+00,6.0790e-01,2.2761e+01
2.9000e+01,1.0000e+00,2.8155e+00,-2.0744e+05,-2.0745e+05,-2.8986e-02,-2.0745e+05,8.7327e-02,7.6299e+00,1.8838e+05,6.6727e+01,6.9708e-02,-6.6599e-01,3.7954e+00,8.4669e-01,2.2714e+01
3.0000e+01,1.0000e+00,2.9098e+00,-2.0713e+05,-2.0714e+05,-2.9985e-02,-2.0714e+05,8.7333e-02,7.6309e+00,1.8822e+05,6.8799e+01,-3.0482e-01,-1.9139e+00,3.7869e+00,4.1703e+00,2.2954e+01
3.1000e+01,1.0000e+00,3.0039e+00,-2.0713e+05,-2.0714e+05,-3.0985e-02,-2.0714e+05,8.4363e-02,7.1207e+00,1.8792e+05,7.0810e+01,1.9635e-02,-1.6883e+00,3.6877e+00,1.1983e+00,2.2832e+01
3.2000e+01,1.0000e+00,3.0978e+00,-2.0711e+05,-2.0712e+05,-3.1984e-02,-2.0712e+05,8.7345e-02,7.6329e+00,1.8792e+05,7.2581e+01,3.1568e-01,-5.3953e-01,3.8015e+00,5.8500e-01,2.2711e+01
3.3000e+01,1.0000e+00,3.1915e+00,-2.0710e+05,-2.0711e+05,-3.2984e-02,-2.0711e+05,8.7350e-02,7.6339e+00,1.8790e+05,7.4686e+01,-3.4474e-01,-1.4585e+00,3.8877e+00,7.3778e-01,2.3637e+01
3.4000e+01,1.0000e+00,3.2850e+00,-2.0709e+05,-2.0710e+05,-3.3983e-02,-2.0710e+05,8.7354e-02,7.6345e+00,1.8788e+05,7.6442e+01,1.1361e-01,-8.0450e-01,3.8834e+00,5.4134e-01,2.3244e+01
3.5000e+01,1.0000e+00,3.3784e+00,-2.0699e+05,-2.0700e+05,-3.4983e-02,-2.0700e+05,8.7362e-02,7.6359e+00,1.8787e+05,7.8845e+01,-1.5971e-01,-1.2823e+00,3.9680e+00,7.0812e-01,2.3814e+01
3.6000e+01,2.0000e+00,3.4682e+00,-2.0698e+05,-2.0698e+05,-3.5982e-02,-2.0698e+05,8.7367e-02,7.6368e+00,1.8777e+05,8.3424e+01,4.2392e-01,-8.4390e-01,3.7391e+00,1.1449e+00,2.2746e+01
3.7000e+01,1.0000e+00,3.5611e+00,-2.0672e+05,-2.0673e+05,-3.6982e-02,-2.0673e+05,8.7373e-02,7.6379e+00,1.8776e+05,8.5905e+01,-3.6100e-01,-6.0656e-01,3.4675e+00,2.3534e+00,2.2059e+01
3.8000e+01,1.0000e+00,3.6538e+00,-2.0663e+05,-2.0663e+05,-3.7981e-02,-2.0663e+05,8.7379e-02,7.6389e+00,1.8751e+05,8.8408e+01,-2.4010e-01,-9.9983e-01,3.8009e+00,4.3191e+00,2.3059e+01
3.9000e+01,1.0000e+00,3.7464e+00,-2.0654e+05,-2.0655e+05,-3.8981e-02,-2.0655e+05,8.7385e-02,7.6399e+00,1.8741e+05,9.0573e+01,-4.0187e-01,-1.3427e+00,3.8687e+00,3.0382e-01,2.3865e+01
4.0000e+01,1.0000e+00,3.8388e+00,-2.0651e+05,-2.0652e+05,-3.9980e-02,-2.0652e+05,8.7390e-02,7.6409e+00,1.8733e+05,9.2776e+01,-2.4755e-02,-1.3556e+00,3.3838e+00,9.0649e-01,2.2096e+01
4.1000e+01,1.0000e+00,3.9310e+00,-2.0650e+05,-2.0651e+05,-4.0980e-02,-2.0651e+05,8.5749e-02,7.3566e+00,1.8729e+05,9.4851e+01,-2.1166e-01,-1.0022e+00,3.5595e+00,4.8103e+00,2.2227e+01
4.2000e+01,1.0000e+00,4.0230e+00,-2.0642e+05,-2.0643e+05,-4.1979e-02,-2.0643e+05,8.7402e-02,7.6429e+00,1.8729e+05,9.6954e+01,-1.7681e-01,-1.1143e+00,3.6347e+00,1.5066e+00,2.3038e+01
4.3000e+01,1.0000e+00,4.1148e+00,-2.0624e+05,-2.0624e+05,-4.2979e-02,-2.0624e+05,8.7407e-02,7.6439e+00,1.8721e+05,9.9376e+01,2.0771e-01,-6.1074e-01,3.7476e+00,1.6964e+00,2.3091e+01
4.4000e+01,1.0000e+00,4.2065e+00,-2.0620e+05,-2.0621e+05,-4.3978e-02,-2.0621e+05,8.7413e-02,7.6449e+00,1.8702e+05,1.0124e+02,1.0599e-01,-5.5281e-01,3.9190e+00,4.6571e+00,2.3108e+01
4.5000e+01,1.0000e+00,4.2980e+00,-2.0617e+05,-2.0617e+05,-4.4978e-02,-2.0617e+05,8.7419e-02,7.6459e+00,1.8699e+05,1.0369e+02,3.8739e-01,-1.9449e+00,3.8540e+00,7.2669e-01,2.3746e+01
4.6000e+01,1.0000e+00,4.3893e+00,-2.0615e+05,-2.0616e+05,-4.5977e-02,-2.0616e+05,8.7425e-02,7.6469e+00,1.8695e+05,1.0582e+02,2.3327e-01,-1.9017e+00,3.5388e+00,4.3129e+00,2.2190e+01
4.7000e+01,1.0000e+00,4.4805e+00,-2.0612e+05,-2.0613e+05,-4.6977e-02,-2.0613e+05,8.7430e-02,7.6479e+00,1.8694e+05,1.0787e+02,1.1721e-02,-7.3458e-01,3.9839e+00,3.1907e+00,2.3713e+01
4.8000e+01,1.0000e+00,4.5714e+00,-2.0612e+05,-2.0613e+05,-4.7976e-02,-2.0613e+05,8.2351e-02,6.7851e+00,1.8691e+05,1.0993e+02,4.2791e-02,-1.2576e+00,3.5032e+00,1.6090e+00,2.2684e+01
4.9000e+01,1.0000e+00,4.6622e+00,-2.0602e+05,-2.0603e+05,-4.8976e-02,-2.0603e+05,8.7442e-02,7.6499e+00,1.8691e+05,1.1196e+02,-3.6822e-01,-6.0923e-01,3.5695e+00,2.0244e+00,2.2843e+01
5.0000e+01,1.0000e+00,4.7529e+00,-2.0597e+05,-2.0597e+05,-4.9975e-02,-2.0597e+05,8.7447e-02,7.6509e+00,1.8681e+05,1.1415e+02,-2.8477e-01,-1.9724e+00,3.6575e+00,6.4490e-01,2.3512e+01
5.1000e+01,1.0000e+00,4.8433e+00,-2.0595e+05,-2.0596e+05,-5.0975e-02,-2.0596e+05,8.7450e-02,7.6514e+00,1.8675e+05,1.1620e+02,3.0572e-01,-1.2736e+00,3.6917e+00,8.4589e-01,2.3318e+01
5.2000e+01,1.0000e+00,4.9336e+00,-2.0594e+05,-2.0595e+05,-5.1974e-02,-2.0595e+05,8.7459e-02,7.6529e+00,1.8674e+05,1.1857e+02,4.3391e-01,-1.3619e+00,3.4590e+00,6.4678e-01,2.2558e+01
5.3000e+01,2.0000e+00,5.0189e+00,-2.0593e+05,-2.0593e+05,-5.2974e-02,-2.0593e+05,8.7464e-02,7.6538e+00,1.8672e+05,1.2307e+02,-1.6999e-01,-1.0900e+00,3.5554e+00,3.1770e+00,2.2708e+01
5.4000e+01,1.0000e+00,5.1088e+00,-2.0590e+05,-2.0591e+05,-5.3973e-02,-2.0591e+05,8.7470e-02,7.6549e+00,1.8671e+05,1.2527e+02,-4.9118e-01,-1.0704e+00,3.7809e+00,1.1417e+00,2.3933e+01
5.5000e+01,1.0000e+00,5.1985e+00,-2.0582e+05,-2.0583e+05,-5.4973e-02,-2.0583e+05,8.7476e-02,7.6559e+00,1.8669e+05,1.2779e+02,4.4089e-02,-8.4878e-01,3.9290e+00,3.7904e+00,2.3645e+01
5.6000e+01,1.0000e+00,5.2880e+00,-2.0577e+05,-2.0578e+05,-5.5972e-02,-2.0578e+05,8.7482e-02,7.6569e+00,1.8661e+05,1.3029e+02,-4.7823e-01,-1.3275e+00,3.7328e+00,3.9018e+00,2.3495e+01
5.7000e+01,1.0000e+00,5.3774e+00,-2.0576e+05,-2.0577e+05,-5.6972e-02,-2.0577e+05,8.7475e-02,7.6557e+00,1.8656e+05,1.3279e+02,-4.4231e-01,-1.3243e+00,3.4323e+00,4.1775e+00,2.2401e+01
5.8000e+01,1.0000e+00,5.4665e+00,-2.0573e+05,-2.0574e+05,-5.7971e-02,-2.0574e+05,8.7493e-02,7.6589e+00,1.8655e+05,1.3499e+02,-1.8221e-01,-1.4949e+00,3.3121e+00,2.3823e+00,2.2166e+01
5.9000e+01,1.0000e+00,5.5556e+00,-2.0573e+05,-2.0574e+05,-5.8971e-02,-2.0574e+05,8.7099e-02,7.5901e+00,1.8652e+05,1.3685e+02,-4.4698e-01,-1.5594e+00,3.6940e+00,1.8274e+00,2.3804e+01
6.0000e+01,1.0000e+00,5.6444e+00,-2.0569e+05,-2.0570e+05,-5.9970e-02,-2.0570e+05,8.7505e-02,7.6609e+00,1.8651e+05,1.3913e+02,-1.6220e-01,-8.6288e-01,3.5881e+00,4.6063e+00,2.2643e+01
6.1000e+01,1.0000e+00,5.7331e+00,-2.0563e+05,-2.0564e+05,-6.0970e-02,-2.0564e+05,8.7510e-02,7.6619e+00,1.8648e+05,1.4164e+02,-1.7475e-02,-1.8654e+00,3.5498e+00,1.5669e+00,2.3209e+01
6.2000e+01,1.0000e+00,5.8216e+00,-2.0562e+05,-2.0563e+05,-6.1969e-02,-2.0563e+05,8.7516e-02,7.6629e+00,1.8642e+05,1.4383e+02,-6.9539e-02,-7.3622e-01,3.5659e+00,2.0307e+00,2.3000e+01
6.3000e+01,1.0000e+00,5.9099e+00,-2.0561e+05,-2.0562e+05,-6.2969e-02,-2.0562e+05,8.7513e-02,7.6624e+00,1.8640e+05,1.4647e+02,2.8242e-01,-1.4763e+00,3.3742e+00,3.6927e-01,2.2469e+01
6.4000e+01,1.0000e+00,5.9981e+00,-2.0561e+05,-2.0562e+05,-6.3968e-02,-2.0561e+05,8.2149e-02,6.7518e+00,1.8639e+05,1.4837e+02,3.9050e-01,-1.6027e+00,3.8431e+00,4.6651e+00,2.3358e+01
6.5000e+01,1.0000e+00,6.0861e+00,-2.0560e+05,-2.0561e+05,-6.4968e-02,-2.0561e+05,8.5959e-02,7.3927e+00,1.8639e+05,1.5054e+02,4.7406e-01,-8.6868e-01,3.7917e+00,2.8474e-01,2.3715e+01
6.6000e+01,1.0000e+00,6.1740e+00,-2.0556e+05,-2.0557e+05,-6.5967e-02,-2.0557e+05,8.7539e-02,7.6669e+00,1.8639e+05,1.5254e+02,-4.7737e-01,-1.6808e+00,3.3156e+00,3.3988e+00,2.2230e+01
6.7000e+01,1.0000e+00,6.2617e+00,-2.0554e+05,-2.0554e+05,-6.6967e-02,-2.0554e+05,8.7545e-02,7.6679e+00,1.8635e+05,1.5501e+02,-1.5870e-01,-1.6893e+00,3.6478e+00,4.1249e+00,2.3131e+01
6.8000e+01,1.0000e+00,6.3492e+00,-2.0547e+05,-2.0548e+05,-6.7966e-02,-2.0548e+05,8.7550e-02,7.6689e+00,1.8632e+05,1.5752e+02,-6.5871e-02,-1.8513e+00,3.2829e+00,3.0298e-01,2.2321e+01
6.9000e+01,1.0000e+00,6.4366e+00,-2.0547e+05,-2.0548e+05,-6.8966e-02,-2.0548e+05,8.7320e-02,7.6286e+00,1.8626e+05,1.6005e+02,-1.9115e-01,-1.4485e+00,3.4083e+00,9.8419e-01,2.2826e+01
7.0000e+01,1.0000e+00,6.5238e+00,-2.0546e+05,-2.0546e+05,-6.9965e-02,-2.0546e+05,8.7558e-02,7.6703e+00,1.8625e+05,1.6231e+02,3.4602e-01,-1.2900e+00,3.7564e+00,1.2074e+00,2.3825e+01
7.1000e+01,1.0000e+00,6.6108e+00,-2.0541e+05,-2.0542e+05,-7.0965e-02,-2.0542e+05,8.7567e-02,7.6719e+00,1.8624e+05,1.6453e+02,-1.0998e-01,-1.5993e+00,3.5054e+00,4.5082e+00,2.2610e+01
7.2000e+01,1.0000e+00,6.6977e+00,-2.0537e+05,-2.0538e+05,-7.1964e-02,-2.0538e+05,8.7573e-02,7.6729e+00,1.8620e+05,1.6674e+02,-3.3289e-01,-1.6461e+00,3.8771e+00,2.9529e+00,2.4346e+01
7.3000e+01,1.0000e+00,6.7844e+00,-2.0536e+05,-2.0537e+05,-7.2964e-02,-2.0537e+05,8.7578e-02,7.6738e+00,1.8616e+05,1.6925e+02,-2.0659e-01,-1.9155e+00,3.8364e+00,3.2790e+00,2.4073e+01
7.4000e+01,1.0000e+00,6.8709e+00,-2.0535e+05,-2.0536e+05,-7.3963e-02,-2.0536e+05,8.7578e-02,7.6737e+00,1.8614e+05,1.7145e+02,2.8063e-01,-7.6776e-01,3.8835e+00,3.0888e+00,2.3740e+01
7.5000e+01,1.0000e+00,6.9573e+00,-2.0531e+05,-2.0532e+05,-7.4963e-02,-2.0532e+05,8.7590e-02,7.6759e+00,1.8613e+05,1.7331e+02,-4.9160e-01,-1.2927e+00,3.6311e+00,4.6236e+00,2.3389e+01
7.6000e+01,1.0000e+00,7.0436e+00,-2.0530e+05,-2.0531e+05,-7.5962e-02,-2.0531e+05,8.7587e-02,7.6754e+00,1.8610e+05,1.7549e+02,-2.3835e-01,-6.5996e-01,3.5561e+00,1.3821e+00,2.3241e+01
7.7000e+01,1.0000e+00,7.1296e+00,-2.0526e+05,-2.0527e+05,-7.6962e-02,-2.0527e+05,8.7602e-02,7.6779e+00,1.8609e+05,1.7767e+02,-4.4786e-01,-1.8609e+00,3.7175e+00,9.2394e-01,2.4177e+01
7.8000e+01,1.0000e+00,7.2155e+00,-2.0526e+05,-2.0527e+05,-7.7961e-02,-2.0527e+05,8.5810e-02,7.3670e+00,1.8605e+05,1.7986e+02,-2.4939e-01,-1.1255e+00,3.5888e+00,1.3077e+00,2.3576e+01
7.9000e+01,1.0000e+00,7.3013e+00,-2.0524e+05,-2.0525e+05,-7.8961e-02,-2.0525e+05,8.7613e-02,7.6799e+00,1.8605e+05,1.8204e+02,-2.0136e-01,-7.0759e-01,3.7645e+00,3.8661e+00,2.3567e+01
8.0000e+01,1.0000e+00,7.3869e+00,-2.0517e+05,-2.0518e+05,-7.9960e-02,-2.0518e+05,8.7619e-02,7.6809e+00,1.8602e+05,1.8428e+02,-7.3785e-02,-1.2170e+00,3.8669e+00,2.6226e+00,2.4251e+01
8.1000e+01,1.0000e+00,7.4723e+00,-2.0515e+05,-2.0516e+05,-8.0960e-02,-2.0516e+05,8.7624e-02,7.6819e+00,1.8596e+05,1.8645e+02,3.5323e-02,-1.0850e+00,3.6286e+00,2.1088e+00,2.3568e+01
8.2000e+01,1.0000e+00,7.5576e+00,-2.0515e+05,-2.0515e+05,-8.1959e-02,-2.0515e+05,8.6924e-02,7.5596e+00,1.8594e+05,1.8833e+02,-4.9066e-01,-1.0081e+00,3.4403e+00,4.6404e+00,2.2656e+01
8.3000e+01,1.0000e+00,7.6427e+00,-2.0508e+05,-2.0509e+05,-8.2959e-02,-2.0509e+05,8.7636e-02,7.6839e+00,1.8593e+05,1.9085e+02,-1.3348e-01,-1.9013e+00,3.4695e+00,2.6107e+00,2.3061e+01
8.4000e+01,1.0000e+00,7.7277e+00,-2.0503e+05,-2.0504e+05,-8.3958e-02,-2.0504e+05,8.7641e-02,7.6849e+00,1.8587e+05,1.9276e+02,1.3834e-01,-1.8740e+00,3.5851e+00,3.3989e+00,2.3142e+01
8.5000e+01,1.0000e+00,7.8125e+00,-2.0503e+05,-2.0503e+05,-8.4958e-02,-2.0503e+05,8.6169e-02,7.4289e+00,1.8582e+05,1.9526e+02,-2.9238e-01,-1.9174e+00,3.3323e+00,9.2692e-01,2.2857e+01
8.6000e+01,2.0000e+00,7.8899e+00,-2.0500e+05,-2.0500e+05,-8.5957e-02,-2.0500e+05,8.7653e-02,7.6869e+00,1.8581e+05,1.9998e+02,-3.3677e-01,-1.4398e+00,3.6749e+00,2.5477e+00,2.3972e+01
8.7000e+01,1.0000e+00,7.9743e+00,-2.0496e+05,-2.0497e+05,-8.6957e-02,-2.0497e+05,8.7659e-02,7.6879e+00,1.8578e+05,2.0216e+02,3.1035e-01,-5.5385e-01,3.8943e+00,2.9967e+00,2.3869e+01
8.8000e+01,1.0000e+00,8.0586e+00,-2.0494e+05,-2.0495e+05,-8.7956e-02,-2.0495e+05,8.7664e-02,7.6889e+00,1.8574e+05,2.0436e+02,-3.0657e-01,-8.8993e-01,3.8918e+00,2.6279e+00,2.4580e+01
8.9000e+01,1.0000e+00,8.1427e+00,-2.0488e+05,-2.0489e+05,-8.8956e-02,-2.0489e+05,8.7670e-02,7.6899e+00,1.8572e+05,2.0656e+02,5.9332e-02,-1.5066e+00,3.5815e+00,1.3013e+00,2.3728e+01
9.0000e+01,1.0000e+00,8.2267e+00,-2.0487e+05,-2.0488e+05,-8.9955e-02,-2.0488e+05,8.7306e-02,7.6262e+00,1.8566e+05,2.0886e+02,1.1440e-01,-7.9412e-01,3.4467e+00,2.4732e+00,2.2764e+01
9.1000e+01,1.0000e+00,8.3105e+00,-2.0481e+05,-2.0482e+05,-9.0955e-02,-2.0482e+05,8.7681e-02,7.6919e+00,1.8566e+05,2.1105e+02,5.9448e-02,-1.8590e+00,3.4761e+00,2.6035e+00,2.3141e+01
9.2000e+01,1.0000e+00,8.3942e+00,-2.0480e+05,-2.0481e+05,-9.1954e-02,-2.0481e+05,8.7665e-02,7.6891e+00,1.8559e+05,2.1363e+02,-2.3808e-01,-8.0434e-01,3.4187e+00,2.8529e+00,2.2826e+01
9.3000e+01,1.0000e+00,8.4777e+00,-2.0476e+05,-2.0477e+05,-9.2954e-02,-2.0477e+05,8.7693e-02,7.6939e+00,1.8559e+05,2.1617e+02,-9.9454e-02,-1.2134e+00,3.8571e+00,3.5805e+00,2.4146e+01
9.4000e+01,1.0000e+00,8.5610e+00,-2.0472e+05,-2.0473e+05,-9.3953e-02,-2.0473e+05,8.7698e-02,7.6949e+00,1.8555e+05,2.1837e+02,1.3884e-01,-7.9240e-01,3.3634e+00,2.5335e+00,2.2518e+01
9.5000e+01,1.0000e+00,8.6442e+00,-2.0466e+05,-2.0466e+05,-9.4953e-02,-2.0466e+05,8.7704e-02,7.6959e+00,1.8551e+05,2.2092e+02,-1.2658e-01,-1.9814e+00,3.8048e+00,4.3791e+00,2.4110e+01
9.6000e+01,1.0000e+00,8.7273e+00,-2.0462e+05,-2.0462e+05,-9.5952e-02,-2.0462e+05,8.7710e-02,7.6969e+00,1.8544e+05,2.2312e+02,3.2707e-01,-1.2104e+00,3.1087e+00,1.0220e+00,2.2000e+01
9.7000e+01,1.0000e+00,8.8102e+00,-2.0458e+05,-2.0459e+05,-9.6952e-02,-2.0459e+05,8.7715e-02,7.6979e+00,1.8540e+05,2.2532e+02,-3.4860e-01,-1.4972e+00,3.1439e+00,4.5938e-01,2.2330e+01
9.8000e+01,1.0000e+00,8.8929e+00,-2.0451e+05,-2.0452e+05,-9.7951e-02,-2.0452e+05,8.7721e-02,7.6989e+00,1.8537e+05,2.2784e+02,-3.9525e-01,-8.2615e-01,3.9430e+00,3.1324e+00,2.4901e+01
9.9000e+01,1.0000e+00,8.9755e+00,-2.0449e+05,-2.0450e+05,-9.8951e-02,-2.0450e+05,8.7727e-02,7.6998e+00,1.8529e+05,2.3037e+02,-4.9776e-01,-1.4228e+00,3.8656e+00,4.8421e+00,2.4573e+01
1.0000e+02,1.0000e+00,9.0580e+00,-2.0448e+05,-2.0448e+05,-9.9950e-02,-2.0448e+05,8.7732e-02,7.7007e+00,1.8527e+05,2.3293e+02,-8.6398e-02,-1.1300e+00,3.9724e+00,3.6093e+00,2.4787e+01
1.0100e+02,1.0000e+00,9.1403e+00,-2.0441e+05,-2.0441e+05,-1.0095e-01,-2.0441e+05,8.7738e-02,7.7019e+00,1.8526e+05,2.3481e+02,-4.8602e-01,-1.0865e+00,3.9714e+00,1.1981e+00,2.5523e+01
1.0200e+02,1.0000e+00,9.2224e+00,-2.0440e+05,-2.0440e+05,-1.0195e-01,-2.0440e+05,8.7742e-02,7.7025e+00,1.8519e+05,2.3666e+02,-3.3828e-01,-5.7055e-01,3.8138e+00,4.6996e+00,2.4019e+01
1.0300e+02,1.0000e+00,9.3044e+00,-2.0438e+05,-2.0439e+05,-1.0295e-01,-2.0439e+05,8.7749e-02,7.7037e+00,1.8518e+05,2.3855e+02,4.9588e-01,-1.0052e+00,3.5448e+00,1.4300e+00,2.3752e+01
