logfeh,logdust,logNpix,tau,dmod,logl
-2.8621e-01,-1.0799e+00,2.9004e+00,3.2879e+00,2.5203e+01,-1.7028e+03
-2.5786e-01,-1.0789e+00,2.8969e+00,3.2542e+00,2.5189e+01,-1.7087e+03
-2.4456e-01,-1.0797e+00,2.8985e+00,3.2331e+00,2.5187e+01,-1.7130e+03
-2.0484e-01,-1.0741e+00,2.8954e+00,3.2603e+00,2.5183e+01,-1.7091e+03
-2.1267e-01,-1.0779e+00,2.8972e+00,3.2527e+00,2.5185e+01,-1.6839e+03
-2.6979e-01,-1.0730e+00,2.8979e+00,3.2894e+00,2.5194e+01,-1.7132e+03
-2.5938e-01,-1.0783e+00,2.8964e+00,3.2560e+00,2.5190e+01,-1.7103e+03
-2.9451e-01,-1.0937e+00,2.8969e+00,3.2464e+00,2.5196e+01,-1.7129e+03
-2.2457e-01,-1.0840e+00,2.8957e+00,3.2534e+00,2.5186e+01,-1.7094e+03
-2.6321e-01,-1.0809e+00,2.8968e+00,3.2523e+00,2.5186e+01,-1.6828e+03
-2.8759e-01,-1.0791e+00,2.8989e+00,3.2517e+00,2.5193e+01,-1.7103e+03
-2.7653e-01,-1.0738e+00,2.8969e+00,3.2442e+00,2.5180e+01,-1.7058e+03
-2.6399e-01,-1.0872e+00,2.8963e+00,3.2534e+00,2.5189e+01,-1.7023e+03
-2.9104e-01,-1.0828e+00,2.8971e+00,3.2516e+00,2.5188e+01,-1.6754e+03
-2.8481e-01,-1.0835e+00,2.8989e+00,3.2510e+00,2.5193e+01,-1.7066e+03
-2.1460e-01,-1.0827e+00,2.8995e+00,3.2646e+00,2.5204e+01,-1.7127e+03
-2.3174e-01,-1.0797e+00,2.8986e+00,3.2440e+00,2.5188e+01,-1.7098e+03
-2.9230e-01,-1.0856e+00,2.8964e+00,3.2399e+00,2.5187e+01,-1.7106e+03
-2.6689e-01,-1.0859e+00,2.8970e+00,3.2484e+00,2.5191e+01,-1.6921e+03
-1.9696e-01,-1.1272e+00,2.8786e+00,3.3057e+00,2.5123e+01,-1.7091e+03
-2.0463e-01,-1.0845e+00,2.8991e+00,3.2492e+00,2.5197e+01,-1.7099e+03
-2.6102e-01,-1.0822e+00,2.8969e+00,3.2469e+00,2.5191e+01,-1.7067e+03
-2.3900e-01,-1.0819e+00,2.8969e+00,3.2479e+00,2.5187e+01,-1.6978e+03
-2.9998e-01,-1.0744e+00,2.8958e+00,3.2510e+00,2.5181e+01,-1.7102e+03
-2.3297e-01,-1.0741e+00,2.8952e+00,3.2579e+00,2.5179e+01,-1.6898e+03
-2.7305e-01,-1.0825e+00,2.8981e+00,3.2391e+00,2.5189e+01,-1.7031e+03
-2.4349e-01,-1.0745e+00,2.9005e+00,3.2861e+00,2.5199e+01,-1.7085e+03
-2.8555e-01,-1.0779e+00,2.8970e+00,3.2500e+00,2.5189e+01,-1.6884e+03
-2.6562e-01,-1.0819e+00,2.8993e+00,3.2641e+00,2.5202e+01,-1.7117e+03
-2.0746e-01,-1.0760e+00,2.8982e+00,3.2347e+00,2.5185e+01,-1.6866e+03
-2.0241e-01,-1.0780e+00,2.8957e+00,3.2409e+00,2.5181e+01,-1.7041e+03
-1.3515e-01,-1.2393e+00,2.8603e+00,3.1705e+00,2.5047e+01,-1.7124e+03
-2.5316e-01,-1.0810e+00,2.8972e+00,3.2535e+00,2.5193e+01,-1.7080e+03
-2.4311e-01,-1.0858e+00,2.8992e+00,3.2406e+00,2.5196e+01,-1.7054e+03
-2.9125e-01,-1.0835e+00,2.8985e+00,3.2349e+00,2.5196e+01,-1.7122e+03
-2.6976e-01,-1.0787e+00,2.8980e+00,3.2450e+00,2.5191e+01,-1.7028e+03
-2.3471e-01,-1.0808e+00,2.8985e+00,3.2458e+00,2.5192e+01,-1.7088e+03
-2.3315e-01,-1.0810e+00,2.8939e+00,3.2703e+00,2.5182e+01,-1.7032e+03
-2.5608e-01,-1.0849e+00,2.8977e+00,3.2296e+00,2.5189e+01,-1.6941e+03
-2.8431e-01,-1.0864e+00,2.8959e+00,3.2563e+00,2.5192e+01,-1.7102e+03
-2.8997e-01,-1.1045e+00,2.8884e+00,3.1426e+00,2.5163e+01,-1.6728e+03
-2.2250e-01,-1.0756e+00,2.9002e+00,3.2980e+00,2.5202e+01,-1.6933e+03
-2.7949e-01,-1.0812e+00,2.8983e+00,3.2334e+00,2.5192e+01,-1.7053e+03
-2.5259e-01,-1.0756e+00,2.8956e+00,3.2559e+00,2.5179e+01,-1.7058e+03
-2.3829e-01,-1.0814e+00,2.8956e+00,3.2421e+00,2.5187e+01,-1.7125e+03
-2.5794e-01,-1.0842e+00,2.8974e+00,3.2453e+00,2.5191e+01,-1.7104e+03
-2.5509e-01,-1.0793e+00,2.8961e+00,3.2517e+00,2.5187e+01,-1.6857e+03
-2.1806e-01,-1.0858e+00,2.8965e+00,3.2419e+00,2.5187e+01,-1.6987e+03
-2.5011e-01,-1.0833e+00,2.8952e+00,3.2574e+00,2.5187e+01,-1.6949e+03
-2.1647e-01,-1.0811e+00,2.8986e+00,3.2246e+00,2.5186e+01,-1.7099e+03
-2.7442e-01,-1.0756e+00,2.8961e+00,3.2533e+00,2.5184e+01,-1.7002e+03
-2.2917e-01,-1.0810e+00,2.8975e+00,3.2413e+00,2.5187e+01,-1.7123e+03
-2.4741e-01,-1.0840e+00,2.8979e+00,3.2435e+00,2.5193e+01,-1.7106e+03
-2.5605e-01,-1.0799e+00,2.8957e+00,3.2627e+00,2.5183e+01,-1.7077e+03
-2.4929e-01,-1.0872e+00,2.8962e+00,3.2528e+00,2.5186e+01,-1.7030e+03
-2.3810e-01,-1.0768e+00,2.8979e+00,3.2416e+00,2.5187e+01,-1.7078e+03
-2.7343e-01,-1.0785e+00,2.8982e+00,3.2413e+00,2.5185e+01,-1.7091e+03
-2.6414e-01,-1.0846e+00,2.8963e+00,3.2378e+00,2.5190e+01,-1.7078e+03
-2.5820e-01,-1.0896e+00,2.8963e+00,3.2525e+00,2.5195e+01,-1.7077e+03
-2.3317e-01,-1.0773e+00,2.8963e+00,3.2513e+00,2.5183e+01,-1.6983e+03
-2.1330e-01,-1.0882e+00,2.8987e+00,3.2355e+00,2.5190e+01,-1.7028e+03
-2.6877e-01,-1.0844e+00,2.8981e+00,3.2441e+00,2.5192e+01,-1.7135e+03
-2.9427e-01,-1.0788e+00,2.9001e+00,3.2796e+00,2.5200e+01,-1.7035e+03
-1.3056e-01,-1.2339e+00,2.8596e+00,3.1760e+00,2.5039e+01,-1.7031e+03
-2.8445e-01,-1.0860e+00,2.8959e+00,3.2591e+00,2.5189e+01,-1.7134e+03
-2.6343e-01,-1.0798e+00,2.8965e+00,3.2540e+00,2.5181e+01,-1.7034e+03
-2.8937e-01,-1.0879e+00,2.8971e+00,3.2436e+00,2.5193e+01,-1.7117e+03
-2.7502e-01,-1.0791e+00,2.8962e+00,3.2504e+00,2.5185e+01,-1.7026e+03
-2.3719e-01,-1.0838e+00,2.8967e+00,3.2424e+00,2.5183e+01,-1.7048e+03
-2.6741e-01,-1.0738e+00,2.8964e+00,3.2528e+00,2.5186e+01,-1.7090e+03
-2.9384e-01,-1.0839e+00,2.8953e+00,3.2570e+00,2.5188e+01,-1.7011e+03
-2.1641e-01,-1.0807e+00,2.8952e+00,3.2571e+00,2.5185e+01,-1.7047e+03
-2.0131e-01,-1.0775e+00,2.8990e+00,3.2300e+00,2.5190e+01,-1.7045e+03
-2.1931e-01,-1.0848e+00,2.8966e+00,3.2476e+00,2.5191e+01,-1.6973e+03
-2.5954e-01,-1.0825e+00,2.8957e+00,3.2392e+00,2.5187e+01,-1.7118e+03
-2.6211e-01,-1.0841e+00,2.8951e+00,3.2520e+00,2.5187e+01,-1.7069e+03
-2.9726e-01,-1.0820e+00,2.8961e+00,3.2541e+00,2.5184e+01,-1.6987e+03
-2.4608e-01,-1.0809e+00,2.8976e+00,3.2375e+00,2.5188e+01,-1.7054e+03
-2.4911e-01,-1.0818e+00,2.8980e+00,3.2354e+00,2.5186e+01,-1.7049e+03
-2.7900e-01,-1.0869e+00,2.8967e+00,3.2392e+00,2.5192e+01,-1.7102e+03
-2.1175e-01,-1.0811e+00,2.8982e+00,3.2539e+00,2.5192e+01,-1.7100e+03
-2.6151e-01,-1.0826e+00,2.8964e+00,3.2526e+00,2.5187e+01,-1.6850e+03
-2.0688e-01,-1.0832e+00,2.8961e+00,3.2576e+00,2.5191e+01,-1.7117e+03
-2.5661e-01,-1.0790e+00,2.8993e+00,3.2672e+00,2.5202e+01,-1.7102e+03
-2.7600e-01,-1.0786e+00,2.8966e+00,3.2533e+00,2.5188e+01,-1.7022e+03
-2.6407e-01,-1.0839e+00,2.8985e+00,3.2406e+00,2.5191e+01,-1.7022e+03
-2.2310e-01,-1.0759e+00,2.8960e+00,3.2546e+00,2.5185e+01,-1.7102e+03
-2.3125e-01,-1.1025e+00,2.8892e+00,3.1397e+00,2.5166e+01,-1.7107e+03
-2.5334e-01,-1.0750e+00,2.8958e+00,3.2652e+00,2.5183e+01,-1.7129e+03
-2.2228e-01,-1.0765e+00,2.8984e+00,3.2423e+00,2.5183e+01,-1.7120e+03
-1.3287e-01,-1.2353e+00,2.8594e+00,3.1746e+00,2.5043e+01,-1.6813e+03
-2.1006e-01,-1.0824e+00,2.8973e+00,3.2548e+00,2.5194e+01,-1.7096e+03
-2.4034e-01,-1.0767e+00,2.8974e+00,3.2575e+00,2.5185e+01,-1.7095e+03
-2.1950e-01,-1.0828e+00,2.8990e+00,3.2377e+00,2.5192e+01,-1.7043e+03
-2.5961e-01,-1.0778e+00,2.8947e+00,3.2581e+00,2.5183e+01,-1.6925e+03
-2.4012e-01,-1.0860e+00,2.8961e+00,3.2548e+00,2.5187e+01,-1.7101e+03
-2.0755e-01,-1.0826e+00,2.8965e+00,3.2520e+00,2.5189e+01,-1.7110e+03
-2.6212e-01,-1.0899e+00,2.8990e+00,3.2270e+00,2.5194e+01,-1.7019e+03
-1.2815e-01,-1.2373e+00,2.8619e+00,3.1768e+00,2.5048e+01,-1.7114e+03
-2.2784e-01,-1.0884e+00,2.8968e+00,3.2523e+00,2.5193e+01,-1.7121e+03
-2.2427e-01,-1.0794e+00,2.8969e+00,3.2420e+00,2.5185e+01,-1.7124e+03
-2.2893e-01,-1.0936e+00,2.8987e+00,3.2303e+00,2.5199e+01,-1.7093e+03
-2.3367e-01,-1.0864e+00,2.8983e+00,3.2351e+00,2.5195e+01,-1.7109e+03
-2.6758e-01,-1.0784e+00,2.9005e+00,3.2866e+00,2.5206e+01,-1.7061e+03
-2.3850e-01,-1.0779e+00,2.8985e+00,3.2312e+00,2.5189e+01,-1.7121e+03
-2.2528e-01,-1.0841e+00,2.8977e+00,3.2388e+00,2.5190e+01,-1.6952e+03
-2.0114e-01,-1.0753e+00,2.9035e+00,3.2966e+00,2.5213e+01,-1.7076e+03
-2.7681e-01,-1.0678e+00,2.8990e+00,3.3059e+00,2.5198e+01,-1.7126e+03
-2.9831e-01,-1.0772e+00,2.8954e+00,3.2616e+00,2.5183e+01,-1.6983e+03
-2.5145e-01,-1.0835e+00,2.8952e+00,3.2567e+00,2.5186e+01,-1.7025e+03
-2.1589e-01,-1.0824e+00,2.8958e+00,3.2643e+00,2.5190e+01,-1.7107e+03
-2.7430e-01,-1.0753e+00,2.8973e+00,3.2559e+00,2.5189e+01,-1.7064e+03
-2.4259e-01,-1.0862e+00,2.8970e+00,3.2542e+00,2.5191e+01,-1.7018e+03
-2.7316e-01,-1.0847e+00,2.8964e+00,3.2426e+00,2.5185e+01,-1.6994e+03
-2.0225e-01,-1.0813e+00,2.9013e+00,3.3113e+00,2.5213e+01,-1.7122e+03
-2.4238e-01,-1.0875e+00,2.8963e+00,3.2660e+00,2.5193e+01,-1.7134e+03
-2.1785e-01,-1.0767e+00,2.8978e+00,3.2365e+00,2.5182e+01,-1.7107e+03
-2.3619e-01,-1.0992e+00,2.8882e+00,3.1431e+00,2.5164e+01,-1.6863e+03
