niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_scale,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
8.8000e+01,1.0000e+00,1.7635e+01,-1.3769e+05,-1.3769e+05,-2.1973e-01,-1.3769e+05,1.3130e-01,6.9043e+00,1.1939e+05,2.5313e+02,-7.7169e-01,-1.0186e+00,-5.3514e-01,1.7622e+00,4.3916e+00,1.9130e+00,2.0983e+00,2.8271e+01
8.9000e+01,1.0000e+00,1.7800e+01,-1.3764e+05,-1.3764e+05,-2.2222e-01,-1.3764e+05,1.3132e-01,6.9068e+00,1.1936e+05,2.5567e+02,-8.3074e-01,-1.0339e+00,6.2590e-01,3.5533e+00,3.6073e+00,5.0835e+00,3.2076e+00,3.0880e+01
9.0000e+01,1.0000e+00,1.7964e+01,-1.3755e+05,-1.3756e+05,-2.2472e-01,-1.3756e+05,1.3135e-01,6.9093e+00,1.1931e+05,2.5802e+02,2.1523e-01,-1.7880e+00,-7.3227e-01,1.3759e+00,4.3373e+00,4.1498e+00,1.9478e+00,2.8851e+01
9.1000e+01,1.0000e+00,1.8127e+01,-1.3749e+05,-1.3750e+05,-2.2722e-01,-1.3750e+05,1.3137e-01,6.9118e+00,1.1923e+05,2.6047e+02,1.3383e-01,-9.8821e-01,-1.3329e-01,1.7082e+00,3.9332e+00,5.2237e+00,3.1330e+00,3.1337e+01
9.2000e+01,1.0000e+00,1.8290e+01,-1.3748e+05,-1.3749e+05,-2.2971e-01,-1.3749e+05,1.3130e-01,6.9042e+00,1.1917e+05,2.6304e+02,-9.3715e-01,-1.7387e+00,1.2047e+00,6.3722e-01,2.7286e+00,3.4389e+00,5.3327e+00,3.0881e+01
9.3000e+01,1.0000e+00,1.8452e+01,-1.3744e+05,-1.3745e+05,-2.3221e-01,-1.3745e+05,1.3142e-01,6.9168e+00,1.1916e+05,2.6537e+02,-8.9517e-01,-6.6823e-01,1.7667e+00,8.0894e-01,3.3522e+00,5.2991e+00,2.0984e+00,3.0860e+01
9.4000e+01,2.0000e+00,1.8577e+01,-1.3736e+05,-1.3736e+05,-2.3471e-01,-1.3736e+05,1.3144e-01,6.9193e+00,1.1912e+05,2.7096e+02,3.8252e-01,-1.1271e+00,1.8275e+00,2.4143e+00,3.4990e+00,5.0690e+00,4.8160e+00,2.8832e+01
9.5000e+01,1.0000e+00,1.8738e+01,-1.3733e+05,-1.3733e+05,-2.3720e-01,-1.3733e+05,1.3146e-01,6.9218e+00,1.1903e+05,2.7341e+02,-2.3087e-01,-7.5754e-01,1.4121e+00,3.8241e+00,1.6600e+00,4.7658e+00,4.0462e+00,2.8167e+01
9.6000e+01,1.0000e+00,1.8898e+01,-1.3729e+05,-1.3730e+05,-2.3970e-01,-1.3730e+05,1.3149e-01,6.9243e+00,1.1900e+05,2.7587e+02,-8.9702e-01,-1.5191e+00,1.3123e+00,2.3859e+00,2.5118e+00,1.9620e+00,5.3645e+00,3.0953e+01
9.7000e+01,1.0000e+00,1.9057e+01,-1.3721e+05,-1.3721e+05,-2.4220e-01,-1.3721e+05,1.3151e-01,6.9268e+00,1.1897e+05,2.7834e+02,2.4406e-01,-1.7923e+00,1.2210e+00,1.8568e+00,1.6889e+00,1.6094e+00,5.6046e+00,3.1616e+01
9.8000e+01,1.0000e+00,1.9216e+01,-1.3719e+05,-1.3719e+05,-2.4469e-01,-1.3719e+05,1.3154e-01,6.9293e+00,1.1888e+05,2.8058e+02,7.8111e-03,-1.1430e+00,3.7148e-01,2.0275e-01,3.2934e+00,2.3221e+00,4.9983e+00,2.9440e+01
9.9000e+01,1.0000e+00,1.9374e+01,-1.3718e+05,-1.3718e+05,-2.4719e-01,-1.3718e+05,1.3151e-01,6.9268e+00,1.1886e+05,2.8334e+02,-8.3207e-01,-1.2945e+00,-4.7946e-01,1.1996e+00,2.9652e+00,4.9497e+00,4.1772e+00,3.0908e+01
1.0000e+02,2.0000e+00,1.9493e+01,-1.3717e+05,-1.3717e+05,-2.4969e-01,-1.3717e+05,1.3158e-01,6.9342e+00,1.1885e+05,2.8838e+02,-7.7627e-01,-8.0148e-01,1.5725e+00,2.4672e+00,3.7910e+00,4.8877e+00,4.2842e+00,2.9153e+01
1.0100e+02,1.0000e+00,1.9650e+01,-1.3715e+05,-1.3716e+05,-2.5218e-01,-1.3716e+05,1.3160e-01,6.9364e+00,1.1884e+05,2.9066e+02,-4.0897e-01,-1.7499e+00,7.6431e-01,1.3522e-01,2.0025e+00,3.6284e+00,5.1792e+00,3.0504e+01
1.0200e+02,2.0000e+00,1.9767e+01,-1.3712e+05,-1.3712e+05,-2.5468e-01,-1.3712e+05,1.3163e-01,6.9393e+00,1.1883e+05,2.9588e+02,-5.7123e-01,-7.6564e-01,4.2016e-02,1.5255e-01,1.0539e+00,1.4489e+00,4.9869e+00,2.9396e+01
1.0300e+02,1.0000e+00,1.9923e+01,-1.3711e+05,-1.3712e+05,-2.5718e-01,-1.3712e+05,1.2713e-01,6.4725e+00,1.1879e+05,2.9846e+02,2.6797e-01,-1.7667e+00,-3.7790e-01,1.6900e-01,4.3301e+00,3.5762e+00,3.1372e+00,2.8537e+01
1.0400e+02,1.0000e+00,2.0077e+01,-1.3706e+05,-1.3707e+05,-2.5968e-01,-1.3707e+05,1.3168e-01,6.9443e+00,1.1879e+05,3.0092e+02,4.9157e-01,-1.1494e+00,2.3893e+00,3.1034e-01,1.1378e+00,2.7054e+00,5.6761e+00,2.8415e+01
1.0500e+02,1.0000e+00,2.0231e+01,-1.3697e+05,-1.3698e+05,-2.6217e-01,-1.3698e+05,1.3170e-01,6.9468e+00,1.1874e+05,3.0364e+02,-1.9468e-01,-7.7120e-01,-8.2846e-01,2.6233e+00,3.5306e+00,4.2154e+00,5.0447e+00,3.0231e+01
1.0600e+02,1.0000e+00,2.0385e+01,-1.3691e+05,-1.3691e+05,-2.6467e-01,-1.3691e+05,1.3173e-01,6.9493e+00,1.1865e+05,3.0598e+02,-2.6189e-02,-8.2765e-01,-1.0356e+00,2.7953e+00,5.9768e-01,4.6950e+00,4.7015e+00,2.9974e+01
1.0700e+02,1.0000e+00,2.0537e+01,-1.3686e+05,-1.3687e+05,-2.6717e-01,-1.3687e+05,1.3175e-01,6.9518e+00,1.1858e+05,3.0844e+02,-8.6490e-01,-1.6891e+00,1.4692e+00,1.1541e+00,2.5703e+00,4.0042e+00,5.2688e+00,3.0691e+01
1.0800e+02,2.0000e+00,2.0650e+01,-1.3683e+05,-1.3683e+05,-2.6966e-01,-1.3683e+05,1.3177e-01,6.9543e+00,1.1854e+05,3.1377e+02,2.5673e-01,-9.2436e-01,-1.0045e-01,2.2753e+00,4.0983e+00,3.8451e+00,4.9548e+00,3.0099e+01
1.0900e+02,1.0000e+00,2.0802e+01,-1.3667e+05,-1.3667e+05,-2.7216e-01,-1.3667e+05,1.3180e-01,6.9568e+00,1.1850e+05,3.1598e+02,3.9006e-01,-1.3846e+00,1.0404e+00,3.3559e+00,3.9796e+00,5.1533e+00,4.7371e+00,3.1587e+01
1.1000e+02,1.0000e+00,2.0952e+01,-1.3663e+05,-1.3663e+05,-2.7466e-01,-1.3663e+05,1.3182e-01,6.9593e+00,1.1834e+05,3.1879e+02,-4.0976e-01,-1.9384e+00,-5.7314e-01,2.7356e+00,1.7676e+00,2.6065e+00,5.3557e+00,3.1459e+01
1.1100e+02,2.0000e+00,2.1063e+01,-1.3656e+05,-1.3657e+05,-2.7715e-01,-1.3657e+05,1.3184e-01,6.9618e+00,1.1830e+05,3.2415e+02,-4.1416e-01,-7.7647e-01,2.8377e+00,3.6281e+00,8.5803e-01,1.8567e+00,5.7791e+00,2.8578e+01
1.1200e+02,1.0000e+00,2.1212e+01,-1.3650e+05,-1.3650e+05,-2.7965e-01,-1.3650e+05,1.3187e-01,6.9643e+00,1.1824e+05,3.2642e+02,-8.7022e-01,-8.7048e-01,1.9122e+00,1.2077e+00,3.8434e+00,3.5211e+00,5.1875e+00,2.8744e+01
1.1300e+02,1.0000e+00,2.1361e+01,-1.3635e+05,-1.3635e+05,-2.8215e-01,-1.3635e+05,1.3189e-01,6.9668e+00,1.1817e+05,3.2925e+02,4.6580e-01,-1.0717e+00,8.7701e-01,8.3117e-01,2.7817e+00,3.9493e+00,5.5782e+00,3.1893e+01
1.1400e+02,2.0000e+00,2.1469e+01,-1.3634e+05,-1.3635e+05,-2.8464e-01,-1.3635e+05,1.3167e-01,6.9439e+00,1.1802e+05,3.3414e+02,-3.7471e-01,-1.7717e+00,1.7903e+00,3.6573e-01,7.3036e-01,5.1576e+00,5.0293e+00,3.1465e+01
1.1500e+02,2.0000e+00,2.1576e+01,-1.3625e+05,-1.3626e+05,-2.8714e-01,-1.3626e+05,1.3194e-01,6.9718e+00,1.1802e+05,3.3934e+02,-9.2458e-01,-1.8176e+00,9.6827e-01,2.3354e+00,1.5586e+00,1.4995e+00,5.3799e+00,3.1647e+01
1.1600e+02,1.0000e+00,2.1723e+01,-1.3624e+05,-1.3625e+05,-2.8964e-01,-1.3625e+05,1.3191e-01,6.9690e+00,1.1793e+05,3.4179e+02,3.9924e-01,-7.6078e-01,-4.7515e-01,2.5337e+00,3.9979e+00,4.3484e+00,3.9201e+00,2.8541e+01
1.1700e+02,1.0000e+00,2.1869e+01,-1.3613e+05,-1.3614e+05,-2.9213e-01,-1.3614e+05,1.3199e-01,6.9767e+00,1.1792e+05,3.4457e+02,1.7854e-01,-7.0765e-01,6.6058e-01,2.6874e+00,1.5212e+00,2.1629e+00,5.1393e+00,3.0081e+01
1.1800e+02,1.0000e+00,2.2015e+01,-1.3608e+05,-1.3609e+05,-2.9463e-01,-1.3609e+05,1.3201e-01,6.9792e+00,1.1781e+05,3.4733e+02,1.8598e-01,-1.2359e+00,1.6125e+00,2.1045e+00,8.0709e-01,3.6544e+00,5.1356e+00,2.8017e+01
1.1900e+02,4.0000e+00,2.2037e+01,-1.3592e+05,-1.3593e+05,-2.9713e-01,-1.3593e+05,1.3203e-01,6.9817e+00,1.1776e+05,3.5750e+02,2.4870e-01,-1.2953e+00,1.2645e+00,3.8127e-01,2.3118e+00,4.9283e+00,3.7172e+00,2.9865e+01
1.2000e+02,1.0000e+00,2.2181e+01,-1.3582e+05,-1.3583e+05,-2.9963e-01,-1.3583e+05,1.3206e-01,6.9842e+00,1.1760e+05,3.6024e+02,-3.0327e-01,-1.0320e+00,1.1854e+00,2.2893e-01,3.5182e+00,2.1646e+00,4.9016e+00,2.8495e+01
1.2100e+02,1.0000e+00,2.2325e+01,-1.3567e+05,-1.3568e+05,-3.0212e-01,-1.3568e+05,1.3208e-01,6.9867e+00,1.1749e+05,3.6281e+02,1.2911e-01,-7.9283e-01,1.2086e-01,3.0681e+00,1.3613e+00,2.5423e+00,5.2531e+00,3.0977e+01
1.2200e+02,1.0000e+00,2.2468e+01,-1.3563e+05,-1.3563e+05,-3.0462e-01,-1.3563e+05,1.3210e-01,6.9892e+00,1.1735e+05,3.6558e+02,-4.4139e-01,-1.7395e+00,3.2402e-01,2.2166e+00,1.0899e+00,4.4859e+00,1.9919e+00,2.8044e+01
1.2300e+02,1.0000e+00,2.2610e+01,-1.3559e+05,-1.3560e+05,-3.0712e-01,-1.3560e+05,1.3213e-01,6.9917e+00,1.1730e+05,3.6809e+02,-6.1619e-01,-8.0936e-01,1.8983e+00,2.0758e+00,4.3453e+00,4.4007e+00,5.0513e+00,3.0349e+01
1.2400e+02,1.0000e+00,2.2752e+01,-1.3557e+05,-1.3558e+05,-3.0961e-01,-1.3558e+05,1.3215e-01,6.9942e+00,1.1727e+05,3.7118e+02,-5.0687e-01,-1.1819e+00,-1.0518e-01,3.4328e+00,1.1690e+00,2.8655e+00,4.8956e+00,2.9225e+01
1.2500e+02,1.0000e+00,2.2894e+01,-1.3553e+05,-1.3554e+05,-3.1211e-01,-1.3554e+05,1.3217e-01,6.9967e+00,1.1725e+05,3.7394e+02,-3.9834e-01,-6.0408e-01,1.0044e+00,3.1840e+00,3.9892e+00,4.4336e+00,3.7149e+00,2.8296e+01
1.2600e+02,1.0000e+00,2.3035e+01,-1.3552e+05,-1.3552e+05,-3.1461e-01,-1.3552e+05,1.3220e-01,6.9992e+00,1.1721e+05,3.7616e+02,-9.5330e-01,-6.4577e-01,1.3923e+00,2.0984e+00,3.1151e+00,2.0418e+00,4.9885e+00,2.8778e+01
1.2700e+02,1.0000e+00,2.3175e+01,-1.3551e+05,-1.3552e+05,-3.1710e-01,-1.3552e+05,1.3170e-01,6.9470e+00,1.1719e+05,3.7888e+02,-6.3250e-01,-5.3389e-01,-5.9414e-01,3.0675e+00,2.4077e+00,4.6067e+00,3.6629e+00,2.8282e+01
1.2800e+02,4.0000e+00,2.3188e+01,-1.3546e+05,-1.3547e+05,-3.1960e-01,-1.3547e+05,1.3224e-01,7.0042e+00,1.1719e+05,3.8895e+02,1.8952e-01,-1.9257e+00,1.8084e+00,2.1507e+00,1.8400e+00,5.1486e+00,4.8705e+00,3.1205e+01
1.2900e+02,2.0000e+00,2.3285e+01,-1.3535e+05,-1.3536e+05,-3.2210e-01,-1.3536e+05,1.3227e-01,7.0067e+00,1.1713e+05,3.9381e+02,2.8553e-01,-1.7787e+00,-6.4461e-01,3.7105e-01,1.6351e+00,3.5034e+00,5.3225e+00,3.1475e+01
1.3000e+02,1.0000e+00,2.3423e+01,-1.3532e+05,-1.3532e+05,-3.2459e-01,-1.3532e+05,1.3229e-01,7.0092e+00,1.1703e+05,3.9634e+02,-8.9302e-01,-8.2219e-01,4.9709e-01,1.3727e+00,2.5265e+00,4.7132e+00,3.0638e+00,3.0165e+01
1.3100e+02,1.0000e+00,2.3561e+01,-1.3530e+05,-1.3531e+05,-3.2709e-01,-1.3531e+05,1.3231e-01,7.0115e+00,1.1699e+05,3.9907e+02,-9.3212e-01,-1.4863e+00,3.6474e-01,3.9290e+00,4.2389e+00,1.9075e+00,3.9306e+00,2.9909e+01
1.3200e+02,1.0000e+00,2.3698e+01,-1.3523e+05,-1.3524e+05,-3.2959e-01,-1.3524e+05,1.3234e-01,7.0142e+00,1.1698e+05,4.0157e+02,-8.3699e-01,-1.2845e+00,2.8721e+00,2.1318e-01,3.8711e+00,5.3251e+00,2.7274e+00,2.8179e+01
1.3300e+02,1.0000e+00,2.3835e+01,-1.3508e+05,-1.3508e+05,-3.3209e-01,-1.3508e+05,1.3236e-01,7.0167e+00,1.1691e+05,4.0434e+02,-9.9416e-01,-1.7236e+00,2.6549e+00,2.6917e+00,3.7213e+00,5.3432e+00,2.1800e+00,3.0294e+01
1.3400e+02,2.0000e+00,2.3929e+01,-1.3506e+05,-1.3507e+05,-3.3458e-01,-1.3507e+05,1.3239e-01,7.0192e+00,1.1675e+05,4.0909e+02,3.2535e-02,-1.9946e+00,7.9989e-01,1.3935e+00,3.5377e+00,3.9750e+00,4.6700e+00,2.9131e+01
1.3500e+02,1.0000e+00,2.4064e+01,-1.3503e+05,-1.3504e+05,-3.3708e-01,-1.3504e+05,1.3241e-01,7.0217e+00,1.1674e+05,4.1153e+02,-6.1652e-01,-1.8375e+00,2.0478e+00,3.0756e+00,3.5085e+00,5.0405e+00,4.4917e+00,3.0273e+01
1.3600e+02,3.0000e+00,2.4113e+01,-1.3502e+05,-1.3503e+05,-3.3958e-01,-1.3503e+05,1.3215e-01,6.9947e+00,1.1671e+05,4.1990e+02,4.5366e-01,-8.7605e-01,2.6740e+00,2.9930e-01,3.7995e+00,4.3084e+00,5.7030e+00,2.8459e+01
1.3700e+02,1.0000e+00,2.4248e+01,-1.3496e+05,-1.3497e+05,-3.4207e-01,-1.3497e+05,1.3246e-01,7.0267e+00,1.1670e+05,4.2281e+02,2.7154e-01,-1.2055e+00,5.8148e-01,1.8886e-02,1.0567e+00,4.6003e+00,3.5363e+00,2.9357e+01
1.3800e+02,1.0000e+00,2.4382e+01,-1.3494e+05,-1.3495e+05,-3.4457e-01,-1.3495e+05,1.3248e-01,7.0292e+00,1.1664e+05,4.2528e+02,-8.6534e-02,-5.1715e-01,-1.6049e-01,2.2945e+00,3.8023e+00,4.5529e+00,3.1741e+00,2.9429e+01
1.3900e+02,1.0000e+00,2.4515e+01,-1.3493e+05,-1.3494e+05,-3.4707e-01,-1.3494e+05,1.3250e-01,7.0315e+00,1.1662e+05,4.2785e+02,-5.9885e-01,-1.8443e+00,-3.8847e-01,8.8929e-01,4.2654e+00,3.7118e+00,3.4210e+00,2.9995e+01
1.4000e+02,2.0000e+00,2.4605e+01,-1.3492e+05,-1.3493e+05,-3.4956e-01,-1.3493e+05,1.3248e-01,7.0286e+00,1.1661e+05,4.3314e+02,-1.5336e-01,-1.3766e+00,2.5480e-01,3.6282e+00,4.1840e+00,1.4257e+00,2.2295e+00,2.8536e+01
1.4100e+02,4.0000e+00,2.4607e+01,-1.3492e+05,-1.3493e+05,-3.5206e-01,-1.3493e+05,1.3138e-01,6.9129e+00,1.1660e+05,4.4353e+02,-9.8470e-01,-1.1347e+00,-4.8792e-01,3.9751e-01,1.2343e+00,4.3680e+00,2.7265e+00,2.8467e+01
1.4200e+02,1.0000e+00,2.4739e+01,-1.3484e+05,-1.3485e+05,-3.5456e-01,-1.3485e+05,1.3257e-01,7.0392e+00,1.1659e+05,4.4616e+02,-1.2675e-02,-1.2115e+00,6.1565e-01,1.5758e+00,1.9472e+00,4.7585e+00,3.7405e+00,3.0340e+01
1.4300e+02,1.0000e+00,2.4870e+01,-1.3473e+05,-1.3473e+05,-3.5705e-01,-1.3473e+05,1.3260e-01,7.0417e+00,1.1652e+05,4.4843e+02,-9.4017e-01,-7.4852e-01,-5.8869e-01,2.0381e+00,3.9543e+00,1.5378e+00,4.6268e+00,2.9905e+01
1.4400e+02,1.0000e+00,2.5000e+01,-1.3471e+05,-1.3472e+05,-3.5955e-01,-1.3472e+05,1.3262e-01,7.0442e+00,1.1640e+05,4.5118e+02,-3.7567e-01,-6.8363e-01,1.9862e+00,2.1381e+00,4.0715e+00,5.0657e+00,3.7190e+00,3.0263e+01
1.4500e+02,1.0000e+00,2.5130e+01,-1.3471e+05,-1.3472e+05,-3.6205e-01,-1.3472e+05,1.3081e-01,6.8532e+00,1.1639e+05,4.5369e+02,-6.2010e-01,-6.1447e-01,1.7352e+00,1.6476e+00,3.8231e+00,4.3422e+00,4.8103e+00,2.8423e+01
1.4600e+02,1.0000e+00,2.5260e+01,-1.3462e+05,-1.3463e+05,-3.6454e-01,-1.3463e+05,1.3267e-01,7.0492e+00,1.1638e+05,4.5621e+02,2.9691e-01,-1.4032e+00,7.0992e-01,7.0382e-01,4.2846e+00,1.6082e+00,2.0652e+00,2.8843e+01
1.4700e+02,1.0000e+00,2.5389e+01,-1.3459e+05,-1.3460e+05,-3.6704e-01,-1.3460e+05,1.3269e-01,7.0517e+00,1.1630e+05,4.5881e+02,3.4370e-01,-1.3216e+00,2.5628e+00,5.5842e-01,3.4080e+00,3.2817e+00,5.7536e+00,3.0103e+01
1.4800e+02,2.0000e+00,2.5473e+01,-1.3454e+05,-1.3455e+05,-3.6954e-01,-1.3455e+05,1.3272e-01,7.0541e+00,1.1627e+05,4.6396e+02,-9.0779e-02,-1.0684e+00,2.0524e+00,1.1467e+00,1.8976e+00,5.1459e+00,4.5006e+00,3.0252e+01
1.4900e+02,1.0000e+00,2.5601e+01,-1.3451e+05,-1.3452e+05,-3.7204e-01,-1.3452e+05,1.3274e-01,7.0566e+00,1.1622e+05,4.6642e+02,-4.2652e-01,-1.9192e+00,7.4968e-01,3.8737e+00,9.5788e-01,1.8604e+00,4.8113e+00,3.0349e+01
1.5000e+02,1.0000e+00,2.5729e+01,-1.3444e+05,-1.3445e+05,-3.7453e-01,-1.3445e+05,1.3276e-01,7.0591e+00,1.1619e+05,4.6919e+02,4.7016e-01,-1.3152e+00,-8.3344e-01,3.4843e+00,1.1313e+00,4.5197e+00,2.4002e+00,2.8980e+01
1.5100e+02,1.0000e+00,2.5856e+01,-1.3436e+05,-1.3437e+05,-3.7703e-01,-1.3437e+05,1.3279e-01,7.0616e+00,1.1612e+05,4.7200e+02,-4.0797e-01,-1.9534e+00,1.2504e+00,3.3467e+00,4.2681e+00,4.1148e+00,2.1619e+00,2.9640e+01
1.5200e+02,2.0000e+00,2.5939e+01,-1.3435e+05,-1.3436e+05,-3.7953e-01,-1.3436e+05,1.3281e-01,7.0641e+00,1.1604e+05,4.7651e+02,-1.8577e-01,-7.1581e-01,-5.5447e-01,3.9335e+00,1.5310e+00,2.0030e+00,4.4621e+00,2.8649e+01
1.5300e+02,1.0000e+00,2.6065e+01,-1.3427e+05,-1.3428e+05,-3.8202e-01,-1.3428e+05,1.3283e-01,7.0666e+00,1.1602e+05,4.7922e+02,1.8389e-01,-1.8522e+00,7.1241e-01,1.4683e+00,3.7925e+00,4.2308e+00,3.2772e+00,2.8099e+01
1.5400e+02,1.0000e+00,2.6190e+01,-1.3425e+05,-1.3425e+05,-3.8452e-01,-1.3425e+05,1.3286e-01,7.0691e+00,1.1595e+05,4.8157e+02,2.9894e-01,-9.3191e-01,1.5982e+00,1.4848e+00,1.1793e+00,4.3611e+00,4.9253e+00,2.8626e+01
1.5500e+02,1.0000e+00,2.6316e+01,-1.3410e+05,-1.3410e+05,-3.8702e-01,-1.3410e+05,1.3288e-01,7.0716e+00,1.1592e+05,4.8432e+02,-3.8279e-01,-1.6803e+00,1.2084e-01,2.4374e+00,1.4550e+00,4.5816e+00,1.9327e+00,2.9921e+01
1.5600e+02,1.0000e+00,2.6441e+01,-1.3407e+05,-1.3408e+05,-3.8951e-01,-1.3408e+05,1.3290e-01,7.0741e+00,1.1577e+05,4.8703e+02,2.7890e-01,-1.1031e+00,1.7185e+00,2.0944e+00,4.0190e+00,1.5920e+00,4.9900e+00,2.8581e+01
1.5700e+02,1.0000e+00,2.6565e+01,-1.3402e+05,-1.3402e+05,-3.9201e-01,-1.3402e+05,1.3293e-01,7.0766e+00,1.1575e+05,4.8986e+02,2.3378e-01,-6.0473e-01,1.7513e+00,3.1482e+00,4.2979e+00,2.9265e+00,4.7873e+00,2.8514e+01
1.5800e+02,2.0000e+00,2.6644e+01,-1.3394e+05,-1.3394e+05,-3.9451e-01,-1.3394e+05,1.3295e-01,7.0791e+00,1.1569e+05,4.9465e+02,-3.9950e-01,-1.9405e+00,-6.3741e-01,2.3646e+00,7.6113e-01,3.1048e+00,5.2273e+00,3.1305e+01
1.5900e+02,3.0000e+00,2.6678e+01,-1.3382e+05,-1.3383e+05,-3.9700e-01,-1.3383e+05,1.3297e-01,7.0816e+00,1.1561e+05,5.0258e+02,-6.5395e-01,-1.9693e+00,-7.2522e-01,5.9391e-01,1.8512e+00,2.9169e+00,4.7237e+00,2.9923e+01
1.6000e+02,1.0000e+00,2.6801e+01,-1.3380e+05,-1.3381e+05,-3.9950e-01,-1.3381e+05,1.3300e-01,7.0841e+00,1.1550e+05,5.0531e+02,-3.5094e-02,-1.4229e+00,-5.0937e-01,3.7618e+00,1.5722e+00,4.2968e+00,2.2346e+00,2.8921e+01
1.6100e+02,1.0000e+00,2.6923e+01,-1.3373e+05,-1.3374e+05,-4.0200e-01,-1.3374e+05,1.3302e-01,7.0866e+00,1.1548e+05,5.0758e+02,-2.4580e-02,-1.8850e+00,9.7573e-01,3.7035e+00,2.9638e+00,4.4043e+00,3.0424e+00,2.9173e+01
1.6200e+02,3.0000e+00,2.6955e+01,-1.3373e+05,-1.3374e+05,-4.0449e-01,-1.3374e+05,1.2459e-01,6.2166e+00,1.1541e+05,5.1475e+02,1.5232e-01,-1.5501e+00,1.1306e+00,9.2423e-01,2.2365e+00,4.6230e+00,2.2727e+00,2.8920e+01
1.6300e+02,3.0000e+00,2.6987e+01,-1.3368e+05,-1.3369e+05,-4.0699e-01,-1.3369e+05,1.3307e-01,7.0916e+00,1.1541e+05,5.2267e+02,-8.1396e-01,-1.7899e+00,-3.2981e-01,2.8405e+00,2.9976e+00,2.9470e+00,4.8818e+00,3.0524e+01
1.6400e+02,1.0000e+00,2.7107e+01,-1.3364e+05,-1.3365e+05,-4.0949e-01,-1.3365e+05,1.3309e-01,7.0941e+00,1.1536e+05,5.2492e+02,1.5398e-01,-1.9997e+00,1.4586e-01,2.7275e+00,8.2566e-01,3.4775e+00,5.4356e+00,3.1855e+01
1.6500e+02,1.0000e+00,2.7228e+01,-1.3363e+05,-1.3364e+05,-4.1199e-01,-1.3364e+05,1.3311e-01,7.0966e+00,1.1532e+05,5.2741e+02,3.3018e-01,-1.1548e+00,1.3638e-01,1.3918e+00,5.4691e-01,4.4303e+00,2.9751e+00,2.9097e+01
1.6600e+02,1.0000e+00,2.7348e+01,-1.3355e+05,-1.3355e+05,-4.1448e-01,-1.3355e+05,1.3314e-01,7.0991e+00,1.1531e+05,5.2962e+02,-6.8209e-01,-1.5099e+00,-1.0567e+00,1.0129e+00,4.2626e+00,3.0544e+00,4.0369e+00,3.0443e+01
1.6700e+02,1.0000e+00,2.7467e+01,-1.3351e+05,-1.3352e+05,-4.1698e-01,-1.3352e+05,1.3316e-01,7.1016e+00,1.1522e+05,5.3210e+02,-7.6138e-01,-1.3409e+00,1.4604e+00,3.6459e+00,1.8901e+00,4.6595e+00,4.4178e+00,3.0860e+01
1.6800e+02,1.0000e+00,2.7586e+01,-1.3334e+05,-1.3335e+05,-4.1948e-01,-1.3335e+05,1.3318e-01,7.1041e+00,1.1518e+05,5.3482e+02,4.0796e-01,-8.8243e-01,2.5860e+00,8.9455e-01,2.4420e+00,4.6224e+00,5.6755e+00,3.0550e+01
1.6900e+02,1.0000e+00,2.7705e+01,-1.3331e+05,-1.3331e+05,-4.2197e-01,-1.3331e+05,1.3321e-01,7.1066e+00,1.1502e+05,5.3710e+02,-1.5728e-01,-1.7936e+00,1.0357e+00,2.1765e+00,1.7803e+00,1.5179e+00,4.7751e+00,2.9066e+01
1.7000e+02,1.0000e+00,2.7823e+01,-1.3327e+05,-1.3328e+05,-4.2447e-01,-1.3328e+05,1.3323e-01,7.1091e+00,1.1498e+05,5.3980e+02,-9.9830e-01,-1.7012e+00,9.6218e-01,2.9770e+00,4.1163e+00,2.3244e+00,4.4526e+00,3.0352e+01
1.7100e+02,1.0000e+00,2.7941e+01,-1.3326e+05,-1.3326e+05,-4.2697e-01,-1.3326e+05,1.3325e-01,7.1116e+00,1.1495e+05,5.4253e+02,-2.3532e-01,-6.7731e-01,2.2833e+00,2.5318e+00,1.4163e+00,1.8643e+00,5.3690e+00,2.8592e+01
1.7200e+02,1.0000e+00,2.8059e+01,-1.3319e+05,-1.3320e+05,-4.2946e-01,-1.3320e+05,1.3328e-01,7.1141e+00,1.1493e+05,5.4497e+02,4.9674e-01,-1.3983e+00,2.4764e+00,2.2222e+00,4.2751e+00,4.9245e+00,4.9744e+00,2.8127e+01
1.7300e+02,1.0000e+00,2.8176e+01,-1.3319e+05,-1.3320e+05,-4.3196e-01,-1.3320e+05,1.2258e-01,6.0183e+00,1.1487e+05,5.4726e+02,-8.0160e-01,-5.3828e-01,-3.3438e-01,2.9871e+00,2.3908e+00,4.4552e+00,3.0688e+00,2.8061e+01
1.7400e+02,4.0000e+00,2.8155e+01,-1.3316e+05,-1.3317e+05,-4.3446e-01,-1.3317e+05,1.3332e-01,7.1191e+00,1.1487e+05,5.5789e+02,-9.7129e-01,-9.2226e-01,-4.9312e-01,2.5678e+00,2.2030e+00,4.4550e+00,2.6949e+00,2.9351e+01
1.7500e+02,1.0000e+00,2.8271e+01,-1.3306e+05,-1.3306e+05,-4.3695e-01,-1.3306e+05,1.3335e-01,7.1216e+00,1.1484e+05,5.6038e+02,-9.5097e-01,-1.7047e+00,2.5465e+00,6.8575e-01,9.6409e-01,5.3100e+00,2.8081e+00,3.1755e+01
