# Vega Mags
# Elliptical M49 region extracted from isophotes (64.07,65.01]
# Num Pixels: 172818
# Neff ~ 416^2
# zmag gmag-zmag
# F850LP F475W-F850LP
# 
26.132144 1.743529
26.062179 1.804045
26.152560 1.750991
26.075131 2.002317
26.095780 1.754370
26.129037 1.780349
26.084195 1.861512
26.023851 1.872469
26.143874 1.788935
25.954629 2.080087
25.986973 1.952498
25.919687 2.037834
26.145381 1.826279
26.143074 1.695082
26.256062 1.648149
26.158390 1.828117
26.276674 1.703122
26.211583 1.700521
26.186622 1.740973
26.234371 1.630923
26.269065 1.701990
26.327064 1.693941
26.428598 1.654895
26.416983 1.603347
26.444017 1.547004
26.110841 1.975626
26.115589 1.953077
26.040371 1.993841
26.191499 1.820215
26.228713 1.856032
26.198379 1.794501
26.222174 1.672414
26.047336 1.945581
26.115099 1.948838
26.231053 1.815985
26.164922 1.825885
26.244398 1.644326
26.238366 1.803216
26.231575 1.776786
26.257256 1.619517
26.235644 1.663609
26.273704 1.746319
26.205750 1.762948
26.272898 1.661767
26.265647 1.785515
26.365245 1.565226
26.258798 1.720439
26.326882 1.811368
26.343841 1.781938
26.324178 1.784440
26.220216 1.858370
26.215392 1.850775
26.241459 1.699155
26.187537 1.886430
26.196804 1.853979
26.244004 1.777672
26.154050 1.802133
26.192411 1.683815
26.089105 1.807391
26.088121 1.842172
26.201298 1.773520
26.197626 1.789488
26.186936 1.968766
26.218331 1.861593
26.329027 1.757541
26.262623 1.769364
26.006036 1.907548
26.040771 1.989444
26.086322 1.975902
26.073069 1.903026
26.119162 1.805095
26.247945 1.726293
26.201566 1.800156
26.191238 1.756510
26.201734 1.755094
26.250669 1.750930
26.252973 1.849908
26.193912 1.892920
26.146215 1.924382
26.165358 1.813377
26.256505 1.743057
26.235231 1.905583
26.271776 1.698957
26.192519 1.647269
26.216227 1.684855
26.236518 1.692555
26.159816 1.849405
26.202919 1.800610
26.176917 1.794356
26.263620 1.578782
26.027951 1.965808
26.067208 1.897658
26.029036 1.941331
26.016646 1.944952
25.929224 1.815950
25.985711 1.884748
26.102229 1.805877
26.187203 1.880884
26.162929 1.795834
26.180009 1.698386
26.113587 1.786075
26.156548 1.726385
26.244640 1.737426
26.240481 1.797414
26.228236 1.681483
26.177058 1.700595
26.255448 1.612338
26.403221 1.474633
26.373234 1.623152
26.281197 1.634574
26.228237 1.795075
26.184186 1.832130
26.213337 1.656697
26.282730 1.666786
26.228962 1.694816
26.220069 1.796710
26.319379 1.664751
26.172457 1.812683
26.170258 1.795957
26.215423 1.652883
26.209830 1.653219
26.174758 1.667713
26.246781 1.800813
26.248701 1.603445
26.116124 1.674632
26.121892 1.748299
26.175575 1.927016
26.227252 1.806486
26.259359 1.847608
26.233790 1.863180
26.261482 1.722791
26.267056 1.734058
26.268537 1.843790
26.330864 1.782442
26.175975 1.849492
26.223192 1.714488
26.225133 1.688821
26.173628 1.710989
26.032557 1.879457
26.118615 1.648415
26.107404 1.853837
26.255846 1.770276
26.155925 1.785932
26.183609 1.760874
26.243798 1.725641
26.167521 1.737646
26.215588 1.779929
26.015576 2.012522
26.304780 1.791561
26.168780 1.844087
26.262826 1.720596
26.253888 1.847585
26.298035 1.609867
26.277508 1.652762
26.163923 1.705520
26.151436 1.813953
26.155669 1.780102
26.098546 1.827342
26.171361 1.670906
26.111779 1.799349
26.243220 1.767547
26.205224 1.754227
26.367186 1.639422
26.366384 1.551506
26.226649 1.656038
26.160327 1.857686
26.142210 1.877221
26.124613 1.689296
26.248056 1.846744
26.398570 1.574026
26.329794 1.637520
26.189419 1.835024
26.286924 1.663885
26.236962 1.620723
26.170837 1.880393
26.131344 1.780001
26.084317 1.898247
26.070756 1.909245
26.125213 1.855756
26.251350 1.554315
26.229369 1.760154
26.319877 1.717139
26.100251 1.753237
26.000257 1.839507
26.141282 1.883099
26.291296 1.754611
26.242213 1.768094
26.255742 1.770085
26.185032 1.841103
26.144252 1.870925
26.335024 1.483416
26.288709 1.723937
26.404490 1.565671
26.313627 1.754054
26.143622 1.783551
26.200468 1.708925
26.205276 1.915715
26.210662 1.788241
26.155006 1.956677
26.360497 1.684990
26.147758 1.856197
26.117719 1.793023
26.246046 1.663997
26.183512 1.823893
26.136083 1.786648
26.132293 2.000557
26.180602 1.717572
26.092053 1.920267
26.038428 1.946914
26.080075 1.840647
26.109243 1.908421
26.089414 1.842985
26.100000 1.847420
26.240260 1.825989
26.320795 1.640292
26.158279 1.859133
26.357881 1.817811
26.249924 1.674489
26.110117 1.767377
26.135996 1.720331
26.211711 1.864682
26.293075 1.718114
26.213554 1.695439
26.314254 1.608845
26.285016 1.614828
26.377039 1.547786
26.222114 1.694697
26.144885 1.866094
26.383168 1.656543
26.371666 1.526549
26.343021 1.661171
26.349351 1.494716
26.307123 1.809602
26.233990 1.783574
26.139768 2.015725
26.197168 1.982503
26.236674 1.641538
26.154115 1.806847
26.214024 1.787710
26.122811 1.889140
26.098173 1.934582
26.107606 1.801014
26.076384 1.771370
26.250953 1.689553
26.161308 1.798474
26.189481 1.806109
26.247124 1.725428
26.234977 1.557708
26.208030 1.764042
26.226739 1.692665
26.325222 1.826047
26.277925 1.622012
26.237058 1.735888
26.242164 1.706909
26.143651 1.746503
26.088671 1.863388
26.182855 1.709985
26.230462 1.732109
26.299527 1.801125
26.281533 1.656190
26.172293 1.597092
26.197063 1.768880
26.140023 1.690984
26.036999 1.985891
